TITLE	40% S-JS AFTER DT
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2026/03/10
TIME	18:38:05
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  900.0000
LASTX	  300.0000
NPOINTS	     601
FIRSTY	     4.68195
MAXY	    11.01338
MINY	   -15.87866
XYDATA
Channel 1
880	1.79593	-0.0621298	-0.685363	-1.77203	-9.33582	-1.67849	-2.59209	-5.96158	-6.01029	-0.970375	-3.18537	-3.18446	-4.21376	-1.28738	-7.25882	-4.22298	1.00003	-6.1495	-0.123123	-1.62487	1.39032
879	1.8101	-1.76949	-3.60162	-2.71418	-8.43158	-0.18199	-4.20176	-7.11387	-4.83475	0.205914	-4.8247	-3.87616	-2.31766	-0.273408	-8.11763	-5.20962	1.5587	-5.06592	-1.20593	-2.865	0.272269
878	-1.33484	-4.72644	-4.27952	-7.78322	-11.4018	-4.53047	-9.77429	-8.67763	-8.36459	-4.83608	-5.57657	-6.38008	-4.39223	-4.13066	-9.11693	-8.0769	-4.6789	-7.74086	-3.76924	-5.8962	-3.19926
877	-2.06684	-7.3402	-7.65489	-7.4508	-11.5779	-4.2059	-10.5092	-10.8728	-10.15	-6.01938	-4.67298	-7.00686	-6.33604	-5.94702	-10.1238	-10.3144	-5.00479	-8.49378	-7.16627	-6.36413	-4.34803
876	-3.16573	-8.9363	-6.8756	-9.37187	-15.0989	-4.97919	-10.9177	-11.8329	-9.54995	-8.09779	-2.76448	-4.7771	-5.41551	-6.10963	-7.65068	-10.5921	-5.21975	-10.6772	-7.68924	-7.41521	-4.77149
875	-2.77602	-9.01208	-3.96587	-6.5559	-14.2057	-6.6034	-11.8242	-11.2825	-9.27001	-7.87641	-1.02265	-4.19092	-5.28264	-6.58449	-3.19114	-12.0017	-4.5761	-11.2885	-7.6251	-8.22084	-5.59648
874	-1.70831	-7.38304	-2.63133	-5.28812	-11.1611	-1.91436	-11.5469	-9.797	-9.47596	-8.53969	-2.61463	-3.32258	-3.42613	-5.55378	-2.46715	-9.17729	-5.41127	-10.427	-5.06871	-8.27446	-4.23272
873	0.771259	-4.90598	0.393331	-3.28056	-8.09142	-1.56357	-8.22494	-8.26352	-3.67272	-4.9541	-0.365962	-3.08046	1.68424	-3.27656	1.60353	-3.49117	-3.0587	-5.62336	-2.58931	-7.43901	-4.59101
872	-0.608105	-5.66537	-2.20256	-6.65717	-10.4585	-4.26115	-8.72976	-10.0956	-4.81808	-9.19566	-0.332196	-4.01589	-0.972172	-5.82383	-2.04011	-5.55416	-7.75401	-6.59892	-3.49078	-10.8233	-5.88712
871	2.80822	-5.16035	-2.90007	-6.42398	-8.23648	-4.20012	-5.2334	-10.7518	-4.27723	-7.70569	0.699661	-2.81102	-2.69838	-4.18451	-2.14612	-4.71585	-5.30196	-5.23634	-5.16783	-8.94789	-2.7918
870	2.1433	-2.9862	-4.36854	-5.78007	-10.657	-6.05423	-3.35607	-12.5717	-5.40904	-8.67987	0.168357	-4.12815	-1.69672	-4.10897	-2.81203	-6.02072	-5.16208	-6.51534	-7.09837	-9.21755	-2.35725
869	1.40709	-1.14459	-4.23325	-4.68147	-11.2243	-6.98686	-3.61934	-11.353	-4.55373	-6.92905	-1.89577	-4.16358	-3.05657	-1.74807	-4.16314	-5.04881	-4.09163	-7.08862	-6.25601	-7.36793	-2.16202
868	0.911848	-0.318784	-4.98334	-1.85788	-8.7037	-5.33153	-4.53512	-10.0642	-2.80666	-5.50742	-1.37677	-3.40276	-2.91999	-1.32537	-4.54655	-4.70133	-4.78031	-6.00732	-5.53684	-6.89796	-2.13006
867	-0.435282	1.01335	-9.34905	-3.12703	-8.73783	-6.44447	-6.03057	-13.2089	-1.32331	-6.84903	-5.55151	-3.95375	-4.42386	-3.36089	-7.18077	-4.2996	-5.83175	-5.59682	-5.7928	-7.64002	-4.20822
866	0.683266	0.976219	-7.23496	-3.56966	-7.25028	-8.85002	-1.58916	-11.7515	1.10113	-5.45565	-3.53875	-4.80917	-3.93253	-2.9508	-5.76632	-4.04278	-2.89586	-1.6815	-6.08317	-5.09899	-3.81859
865	-1.45398	-0.365158	-10.3388	-4.51488	-8.34738	-8.6357	-4.28237	-13.1725	-1.66236	-4.68706	-4.20014	-4.31297	-9.33592	-5.98521	-7.23712	-4.7174	-4.64087	-3.33555	-7.73681	-5.63984	-2.60162
864	1.58662	-1.73855	-8.63657	-2.33038	-7.04428	-8.18676	-4.66807	-9.84238	-1.92447	-3.13507	-3.54925	-3.19194	-7.41774	-4.5116	-5.75246	-4.06563	-3.3713	-2.15113	-6.09664	-2.32297	-2.34282
863	-1.55479	-2.64761	-8.0806	-2.952	-9.56976	-9.43572	-6.97513	-8.58337	-2.80533	-4.4883	-6.6789	-4.90371	-7.30865	-8.20403	-6.16544	-3.62847	-4.84628	-2.93106	-6.43986	-2.2512	-3.78587
862	-0.988363	-4.78173	-8.87007	-4.45117	-7.96128	-8.27779	-5.98893	-6.15875	-2.16479	-4.55092	-6.48819	-4.52735	-7.65615	-7.5009	-5.40869	-1.78495	-3.2252	-2.50655	-5.57065	-2.28136	-4.50967
861	-0.141577	-3.20014	-8.81147	-3.99347	-7.00654	-4.81393	-4.86635	-2.75712	-1.45559	-2.85017	-4.89337	-3.93266	-5.83583	-6.76457	-0.162345	-0.377906	-1.20425	-0.165211	-5.43457	-3.01586	-3.31602
860	1.84626	-1.4314	-6.0157	-3.68783	-5.92375	-3.39804	-1.59184	-0.637586	-1.66105	-0.682709	-4.82026	-3.22751	-3.86857	-4.74491	1.27602	-0.527499	-0.970124	1.79492	-2.1394	-2.16879	-2.77425
859	3.61109	-0.648737	-1.7488	-1.15519	-4.05666	0.0183729	0.916141	2.70494	0.257677	2.99146	0.294201	-2.12506	0.945959	-2.44093	4.34941	1.87603	0.895359	2.99925	-0.752786	-1.50212	0.570666
858	1.15026	-0.563023	-2.20953	-0.466912	-6.94449	0.633393	1.35283	2.66348	-0.977893	1.04108	-0.14145	-1.95486	-1.56081	-2.83745	2.45335	1.25962	0.231874	2.09894	0.975078	-3.74168	0.810417
857	1.22136	-0.815422	-1.85466	-1.03116	-5.67727	1.57055	1.67895	3.15619	1.47236	1.25836	0.409243	-1.6614	0.98506	-1.95038	3.99739	1.49346	1.80361	0.909264	1.80429	-2.61479	0.668286
856	1.09696	-0.351802	-2.94623	-1.89289	-5.28605	1.21472	1.50478	3.72842	0.978979	2.07083	-1.00591	-2.57762	1.02806	-2.65241	3.9997	0.754598	1.92099	0.446208	1.46033	-2.09921	0.404442
855	1.63328	1.28155	-3.6761	-0.874728	-3.16858	2.40519	3.43588	4.42554	3.63567	3.41903	-0.637409	-0.263508	1.50844	-1.40408	4.05367	0.599302	2.6635	1.21715	2.2977	-2.20719	1.60276
854	1.35149	1.08975	-3.99522	-1.72033	-2.41401	2.86906	2.09341	3.65818	3.39374	3.72231	0.810411	1.65994	1.90454	-0.27088	4.73204	0.928972	2.17386	1.54095	4.06904	-2.08299	0.17706
853	3.60623	2.28561	-1.35158	0.474208	-0.71126	3.93731	4.37452	2.99991	4.58317	4.62419	2.85928	3.64256	2.58792	0.722653	5.13292	2.46858	1.51316	3.33272	6.97655	-0.0761258	1.53194
852	3.61568	1.53241	-1.62914	0.0115694	-1.02663	1.70913	2.29402	3.30766	4.2867	4.2523	3.05256	3.97713	2.50648	1.77498	1.88865	3.78771	1.82562	2.25643	5.31655	0.123408	2.65748
851	1.40357	1.01565	-3.44457	-4.01456	-2.92256	-0.174429	-0.200335	0.809522	2.27333	1.55929	-0.256113	1.39897	1.55637	0.966782	-0.0218412	1.68204	0.307477	0.0632034	2.13475	-1.14792	-0.559522
850	4.25538	2.54577	-3.08149	-2.55793	-0.408704	1.43737	0.841189	1.95856	3.10264	2.54269	-0.0893601	2.31302	3.69875	2.054	1.05473	2.08282	0.903271	0.285052	2.42182	0.904393	1.76572
849	3.38889	-0.0576284	-5.45591	-4.61199	-1.46086	-0.100788	-0.257488	0.805137	2.10925	0.906191	-1.14795	1.18526	2.72951	0.859053	0.193089	0.98737	-0.401255	0.320117	1.00196	-0.489461	0.725172
