TITLE	100%S-JS for 6 hrs
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2025/11/18
TIME	19:14:08
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	    -4.31711
MAXY	    23.13002
MINY	    -9.96572
XYDATA
Channel 1
	0	15	30	45	60	75	90	105	120	135	150	165	180	195	210	225	240	255	270	285	300	315	330	345	360	375	390	405	420
634	-5.47766	-2.50307	4.59101	4.01181	2.5607	1.33677	0.48914	0.562575	-1.32954	-1.09819	-0.704599	-1.13038	-1.72739	-2.43039	-2.7416	-3.2014	-3.84142	-3.97481	-4.07476	-3.38155	-2.5513	-2.04472	-3.77669	-2.86639	-3.47602	-2.79805	-1.51699	-1.47647	-1.02882
633	-5.67049	-2.6831	4.7967	4.18021	2.93733	1.62791	0.694714	0.600655	-1.26021	-0.958532	-0.766518	-1.12442	-1.91886	-2.35021	-2.79553	-3.43463	-3.75514	-4.14774	-4.48229	-3.70868	-2.9873	-2.09033	-4.27464	-2.9935	-3.52502	-2.78234	-1.66903	-1.60704	-1.58706
632	-5.5094	-2.61336	4.87561	4.04707	2.80964	1.92164	1.34948	0.521202	-0.987806	-0.877338	-1.13689	-1.07661	-2.0999	-2.36386	-2.7925	-3.96702	-3.52356	-4.15476	-4.54681	-3.69984	-3.41936	-2.43671	-4.11072	-3.52075	-3.92021	-2.94111	-2.01591	-1.88491	-1.93001
631	-5.54026	-2.85621	5.31626	4.71019	3.10747	2.12545	1.5925	0.357038	-0.718697	-0.938699	-1.24798	-0.99655	-2.16015	-2.39792	-2.95108	-3.91781	-3.67121	-4.11389	-4.80958	-3.70846	-3.61747	-2.40759	-4.17579	-3.77737	-3.47186	-3.3461	-2.34275	-2.25876	-2.07569
630	-4.83362	-2.57971	6.47059	5.30964	3.32294	2.04461	1.7362	0.774095	-0.601193	-0.603284	-1.34458	-0.880363	-2.15213	-2.55688	-2.62383	-3.88485	-3.57629	-3.86431	-4.66219	-3.7408	-3.52748	-2.11686	-3.96675	-3.38379	-3.46297	-2.8714	-2.48593	-2.30923	-1.94916
629	-5.10863	-2.69165	7.0399	5.79402	3.8051	2.18994	1.91633	1.0906	-0.308774	-0.853359	-1.17161	-0.79475	-2.29558	-2.35723	-2.94951	-3.42846	-3.77688	-3.81226	-4.48782	-3.34508	-3.11864	-2.19166	-3.71347	-3.01026	-3.39675	-2.80638	-2.45563	-2.60589	-1.83691
628	-5.25255	-3.01428	6.9485	5.76999	3.84977	2.50157	1.9943	0.994045	-0.351212	-0.865539	-1.54916	-0.678858	-2.34332	-2.52779	-3.19678	-3.41107	-4.04804	-3.72223	-4.51547	-4.01383	-3.1965	-2.47734	-3.41918	-2.77316	-3.48827	-3.03493	-2.67181	-2.70177	-2.07721
627	-6.07578	-3.68374	7.05813	5.34311	3.53196	2.30272	1.76309	0.795445	-0.603243	-1.09633	-2.04395	-1.0629	-2.97402	-2.74039	-3.45327	-3.79642	-4.21459	-4.07568	-4.88321	-4.5016	-3.61188	-3.14463	-3.76359	-3.23676	-3.51474	-3.10751	-3.12455	-3.2111	-2.46658
626	-5.7666	-3.87121	7.18993	5.73682	4.08732	3.07303	1.7169	0.622207	-0.758017	-0.926267	-2.00556	-1.43876	-2.82521	-2.62344	-3.52458	-3.69421	-4.09314	-4.02563	-4.90819	-4.54648	-3.62877	-3.37536	-3.45052	-3.13083	-3.85381	-3.44609	-2.75548	-2.84385	-2.67946
625	-6.13392	-3.82362	7.58253	6.01258	3.79175	3.30943	1.9088	0.609713	-0.7334	-1.07344	-2.00155	-1.69095	-2.49049	-2.69634	-3.21499	-3.55346	-3.66176	-3.98731	-4.7185	-4.45762	-3.44824	-3.65666	-3.94923	-3.10619	-3.72344	-3.33753	-2.75166	-2.95357	-2.34485
624	-6.09185	-4.33429	7.85039	6.73282	4.37166	3.39307	1.77099	0.80994	-0.957965	-0.803385	-1.88078	-1.60531	-2.5346	-2.54568	-3.16355	-3.46954	-4.07273	-4.09614	-5.07941	-4.75332	-3.27629	-3.58997	-3.73123	-3.12626	-3.93925	-3.41741	-2.82877	-2.97107	-2.55498
623	-5.14309	-3.91412	8.25982	7.11905	5.12248	4.26747	2.42098	1.07856	-0.54721	-0.374788	-1.16449	-1.23736	-2.0968	-2.60934	-2.79091	-3.10402	-3.42775	-3.65432	-4.65501	-4.46257	-3.09222	-3.30713	-3.91727	-3.08277	-3.72533	-3.52809	-2.74757	-2.45062	-2.28467
622	-5.35836	-2.87431	8.18169	7.01512	5.74376	4.80306	2.93026	1.31902	-0.546955	-0.422117	-0.830666	-1.52702	-1.91429	-2.26003	-2.42366	-2.9983	-3.42495	-3.66768	-4.43066	-4.34872	-2.80708	-3.11764	-3.85912	-3.49702	-3.43135	-3.69939	-2.73775	-2.63857	-2.02868
621	-6.27413	-3.25834	7.90477	6.81995	5.65238	5.03	2.54232	1.22183	-0.420379	-0.472704	-1.20413	-1.66733	-1.92902	-2.90373	-3.0666	-3.84648	-3.63351	-4.23404	-4.82184	-4.67711	-3.15991	-3.70802	-4.02699	-4.27838	-4.02402	-4.29118	-3.28765	-3.12437	-2.51375
620	-5.63679	-3.2421	8.22029	6.78335	5.93579	5.17879	2.67836	1.33438	-0.0647124	0.104493	-0.945065	-1.46603	-1.98695	-2.80512	-2.84098	-3.79574	-3.39164	-4.45079	-5.02582	-4.30466	-3.15911	-3.45285	-3.78513	-4.79661	-3.76008	-4.41037	-3.16542	-2.92854	-2.27158
619	-5.32258	-2.66682	8.74167	7.32642	6.24926	5.72658	2.78131	1.1844	-0.119461	0.107965	-0.825036	-1.66704	-1.68871	-2.53942	-2.46344	-3.6002	-2.93	-4.68866	-4.56927	-4.07354	-3.06533	-2.85362	-3.55	-5.15862	-3.55572	-4.27819	-2.54196	-2.55389	-2.26069
618	-5.02199	-2.3855	9.50307	7.07563	6.12375	5.21405	2.62252	1.63155	-0.0408169	-0.0114586	-0.643089	-1.4622	-1.46262	-2.34273	-2.54414	-3.46502	-3.17509	-4.50818	-4.46632	-3.95056	-2.99249	-2.7587	-3.67159	-5.31457	-3.39528	-4.26182	-2.51011	-2.43865	-2.31395
617	-4.80836	-2.38689	9.94797	7.27113	6.64082	5.64612	3.35159	2.28819	0.832989	0.383907	-0.611679	-1.14639	-1.2739	-2.09838	-2.52559	-3.34429	-3.33429	-4.22391	-4.08739	-3.7178	-2.8257	-2.1679	-2.81652	-5.4493	-2.89701	-4.07567	-2.07068	-2.11801	-2.02988
616	-4.90243	-1.79882	9.80362	7.13393	6.6185	5.65004	3.1523	2.62658	0.781526	0.260626	-0.581785	-0.857721	-0.48522	-2.04515	-2.52824	-2.84259	-3.15899	-4.57878	-3.5262	-3.33517	-3.08295	-2.16439	-2.75081	-5.38776	-2.83176	-4.35635	-2.1152	-1.83817	-2.08219
615	-5.38506	-2.61824	9.38299	6.73995	5.91412	4.86411	2.84109	2.60623	0.603008	-0.364551	-0.911267	-1.24083	-0.670671	-2.18602	-2.87104	-3.17493	-3.56191	-5.11268	-3.6195	-3.78618	-3.19106	-2.4859	-2.63719	-5.10082	-3.07433	-4.60607	-2.30137	-2.22012	-2.60457
614	-4.92351	-3.11462	9.16989	7.16752	5.53679	4.82748	3.07178	2.48021	1.02632	-0.0953825	-1.14023	-0.738619	-0.609996	-2.09329	-2.95505	-3.16663	-3.25469	-4.62703	-3.43329	-3.57628	-3.38598	-2.50926	-2.57894	-4.66853	-2.80771	-4.50025	-2.40024	-2.22441	-2.43127
613	-4.10421	-3.65766	8.87555	7.24914	5.76806	4.52557	3.28414	3.17313	0.930283	-0.129686	-1.10043	-0.393902	-0.614805	-1.85069	-2.3183	-3.0627	-3.13778	-4.38387	-3.18956	-3.73824	-3.54079	-2.29465	-2.48607	-3.96447	-2.66844	-3.89261	-2.17648	-2.11527	-2.28051
612	-4.18181	-4.29279	7.92841	7.06568	5.25261	4.2969	3.31549	3.11833	1.0171	-0.432742	-1.22481	-0.068535	-0.703384	-1.69254	-2.50062	-2.99829	-3.0879	-3.97035	-3.21402	-4.02237	-3.85976	-2.4157	-2.35375	-3.61658	-3.02576	-3.91604	-2.09291	-1.93687	-2.08771
611	-4.48733	-4.51303	7.52325	6.68368	5.44309	3.87418	3.16654	3.29137	0.986226	-0.364129	-1.2167	-0.395909	-0.666963	-2.00683	-2.81903	-3.36784	-3.6921	-3.97267	-3.57173	-4.37584	-4.16323	-2.91061	-3.09075	-3.3988	-3.37397	-3.83892	-2.76545	-2.47367	-2.21501
610	-4.29181	-4.57574	6.99032	6.65834	5.41889	3.91418	3.20783	2.94655	0.819693	-0.719002	-1.31961	-0.731634	-1.05927	-2.32824	-2.54761	-3.43875	-3.66638	-3.96714	-3.58513	-4.65572	-4.45168	-3.16354	-2.85247	-3.12979	-3.85003	-4.09943	-3.02998	-2.54989	-2.39562
609	-4.54563	-4.54983	6.34609	6.32284	5.4713	3.46427	2.74006	2.60724	0.456691	-0.936668	-1.10671	-1.00038	-0.897346	-2.91453	-2.56746	-3.4752	-3.43154	-3.89358	-3.9045	-4.43172	-4.51003	-3.1472	-3.29791	-3.11395	-4.4537	-4.30758	-3.63267	-2.8529	-2.58874
608	-4.80235	-5.18434	6.28164	5.86926	5.26987	3.49317	2.53187	2.11672	0.659021	-1.00371	-1.72711	-1.28193	-1.98024	-3.31204	-2.8771	-3.89866	-3.62507	-3.66457	-4.00829	-4.8191	-4.82672	-3.72975	-4.12851	-3.34184	-4.3286	-4.42421	-3.88116	-3.75444	-2.28685
607	-4.10743	-4.67477	5.98248	5.93664	5.08223	3.75093	2.58076	1.65539	0.851227	-0.84587	-2.01652	-0.99409	-2.15863	-3.84369	-3.0772	-3.63347	-3.57382	-3.55504	-3.71169	-4.91058	-4.62648	-3.56957	-3.75745	-3.11578	-3.98095	-4.238	-3.62314	-3.46841	-2.30448
606	-4.43868	-4.72035	5.38129	5.03148	4.16849	2.93838	1.80539	0.720571	0.291767	-0.89396	-2.0998	-1.95609	-2.61404	-4.0369	-3.22124	-3.7744	-3.93373	-4.10392	-4.22412	-5.40146	-4.65594	-4.02209	-3.95925	-3.49599	-4.70171	-4.5199	-3.86152	-3.57241	-2.56447
605	-4.68517	-4.49613	5.91362	4.64992	3.59461	2.85979	1.37836	0.411198	0.0871149	-1.29071	-2.29985	-2.3642	-2.93798	-4.54718	-3.56467	-3.65902	-3.92972	-3.91633	-4.26273	-5.18193	-4.57993	-4.08795	-4.26053	-4.2514	-5.02663	-4.89948	-4.07572	-3.52294	-2.63898
604	-4.41878	-4.31529	5.85986	4.23963	3.76277	2.94656	1.41901	0.129216	-0.10425	-1.74492	-1.92523	-2.57485	-3.00431	-4.40457	-3.08209	-3.77654	-4.4358	-3.89259	-3.93023	-5.22659	-4.41741	-4.57441	-4.58909	-4.03836	-4.45151	-4.92685	-4.32814	-3.69376	-2.83175
603	-4.11862	-3.46325	5.89793	4.18249	3.10534	3.00354	1.65839	0.380722	-0.274893	-1.4777	-1.86899	-2.54272	-3.04011	-4.12694	-2.83518	-3.64369	-4.29778	-3.99104	-3.36718	-4.74486	-4.13578	-4.66468	-4.01745	-3.93722	-4.33857	-4.81378	-3.87653	-3.47773	-2.81638
602	-3.66335	-2.72201	5.15382	3.90907	3.34398	3.08593	1.99422	0.786347	0.600797	-1.15564	-1.39354	-2.08423	-2.77526	-3.58721	-2.26798	-3.11794	-3.48346	-3.69322	-3.0382	-4.2866	-3.89477	-3.55801	-3.82238	-3.58371	-3.89499	-4.21723	-3.537	-3.11205	-2.48007
601	-3.03847	-2.98583	4.78487	3.29761	2.74972	3.05246	2.03967	0.558718	0.511688	-0.929622	-1.49188	-2.18082	-2.73705	-3.31361	-2.67272	-3.14095	-3.65217	-4.09612	-3.0259	-4.66809	-4.10508	-3.64734	-4.11705	-3.48577	-4.37736	-4.21829	-3.4031	-3.17023	-2.29652
600	-2.47494	-2.1748	3.76601	3.42117	2.34631	2.76782	2.16268	0.642288	0.283105	-0.741505	-1.42626	-1.84275	-2.90752	-2.94989	-2.38728	-3.10021	-3.59823	-4.01942	-3.04912	-4.63181	-4.25708	-3.50961	-3.88399	-3.85846	-4.43711	-3.79659	-3.19177	-2.73977	-2.70164
599	-2.88359	-2.11591	3.36416	2.80187	1.89235	2.33835	1.98478	0.603207	-0.368762	-1.35042	-1.63054	-2.38366	-3.02248	-2.98679	-2.4776	-3.40322	-3.85911	-4.12336	-3.71662	-4.48428	-4.55882	-3.83063	-4.31006	-3.9172	-4.82909	-3.80356	-3.1882	-3.1209	-2.81465
598	-2.70679	-2.21881	3.34246	2.71788	1.88468	2.38174	2.37321	0.902976	-0.46262	-1.47577	-1.2773	-1.95884	-2.65589	-3.01665	-2.58959	-3.35475	-4.05972	-4.13677	-3.75344	-4.22608	-4.68526	-3.6889	-4.29043	-3.99279	-4.92044	-3.33763	-3.23994	-3.00681	-2.12014
597	-2.80025	-2.41024	2.43922	2.48071	1.69578	1.61793	2.32798	0.405952	-0.589165	-1.40571	-1.59633	-2.39209	-2.99018	-3.22614	-1.93791	-3.65812	-4.39446	-4.27395	-4.27735	-4.52303	-4.64148	-3.92315	-4.1525	-3.91737	-4.7451	-3.34664	-3.43775	-3.28968	-2.17984
596	-1.99083	-1.83045	2.1626	2.58762	1.71944	1.73272	1.91745	0.826381	-0.370614	-1.02903	-1.38618	-2.35382	-2.88018	-3.0224	-1.75158	-3.62035	-3.7442	-4.60542	-4.415	-4.20281	-4.66334	-3.55493	-3.99867	-3.78598	-4.0845	-3.0811	-2.87985	-2.73537	-1.96316
595	-1.90062	-1.6422	1.50922	2.53084	1.27598	1.72206	1.63978	1.29885	-0.0568582	-0.83173	-1.73689	-2.31703	-2.68599	-3.02557	-1.68134	-3.31052	-3.4243	-4.15583	-4.43734	-4.16799	-4.36531	-3.30871	-4.29615	-3.61646	-4.23272	-2.94613	-2.77341	-2.66324	-1.47462
594	-2.49848	-2.59523	1.51016	1.76419	0.857376	1.09619	1.16361	0.0958297	-0.699718	-1.27988	-2.01524	-2.40169	-2.66426	-3.24695	-2.32684	-3.90087	-3.8495	-4.21099	-4.4975	-4.37206	-4.59704	-3.53081	-4.55829	-4.03623	-4.06658	-3.2623	-3.04957	-2.70289	-1.52559
593	-2.73627	-2.53344	0.765192	1.61935	0.719367	0.789396	0.764683	-0.149348	-1.35519	-1.50655	-1.94799	-2.48846	-2.92505	-3.15611	-2.10511	-4.31223	-4.03719	-3.9548	-4.57688	-4.45083	-4.37136	-3.68885	-4.18002	-4.29327	-3.97744	-3.31203	-2.97497	-3.11352	-1.79708
592	-2.65182	-2.65021	0.593418	0.723182	0.609669	0.371971	0.121754	-0.476037	-0.998854	-1.92536	-1.89478	-2.53161	-2.885	-3.28171	-2.72812	-4.25151	-4.08005	-4.5952	-4.808	-4.37741	-4.1715	-3.51898	-4.07686	-3.63011	-3.74212	-3.86737	-3.22918	-2.86069	-1.87888
591	-2.43531	-2.72741	0.482906	-0.52512	0.35564	0.213541	-0.406976	-0.657056	-0.853686	-1.73598	-1.89022	-2.28069	-2.64901	-3.44758	-2.79237	-4.32857	-4.03994	-4.67289	-4.43584	-4.2908	-4.08332	-3.48371	-4.21721	-3.63142	-3.54084	-4.12375	-3.46612	-2.64719	-1.92801
590	-2.38067	-2.88491	-0.595462	-0.958639	0.0913556	0.227706	-0.504709	-1.22233	-0.590148	-1.8528	-2.15505	-2.18215	-2.5882	-2.99198	-2.81349	-4.55499	-3.83105	-4.878	-4.29248	-4.18874	-4.08188	-3.59516	-4.13559	-3.45328	-3.24596	-4.06042	-3.2745	-2.50972	-1.74977
589	-2.09094	-2.46445	-1.43901	-1.40339	0.0893515	0.37876	-0.579586	-0.874801	0.0282031	-1.96237	-2.04935	-1.66816	-1.67065	-2.72833	-2.94147	-4.45626	-3.68058	-5.13504	-3.89036	-3.8302	-4.22208	-3.36232	-3.8304	-3.5054	-3.02224	-4.11705	-2.54698	-2.48197	-1.3854
588	-2.50701	-2.33146	-2.0765	-1.83201	-0.570505	0.143193	-0.776526	-1.37692	0.36643	-2.11287	-2.29791	-1.96513	-1.8165	-2.54298	-3.10695	-4.48118	-3.5842	-4.89862	-3.46389	-3.64454	-4.15791	-3.02816	-3.77503	-3.80744	-3.53782	-3.99337	-2.32876	-2.76237	-1.47624
587	-2.53367	-2.57165	-2.68865	-1.85547	-0.602554	-0.0684806	-1.11929	-1.56589	-0.243561	-2.75237	-2.0109	-2.0513	-1.8714	-2.23478	-3.19827	-4.70622	-3.68112	-4.99516	-3.47804	-3.4998	-4.22923	-2.91446	-3.31835	-3.92192	-3.27274	-4.06138	-2.22356	-2.68308	-1.67115
586	-1.6584	-2.40802	-3.10034	-2.63802	-0.171011	0.0294922	-0.65418	-1.18135	-0.13278	-1.84875	-1.64438	-1.5217	-1.74504	-1.85732	-2.82738	-4.02496	-3.08655	-4.56601	-3.43441	-3.28811	-4.32479	-2.59539	-2.71921	-3.15684	-3.10533	-3.62523	-1.80092	-2.27183	-1.07213
585	-1.72429	-2.64093	-3.36862	-2.45351	-0.60059	-0.0353867	-0.668677	-1.17896	0.0927973	-1.79446	-1.79118	-1.80068	-1.51071	-1.50401	-3.13019	-3.76122	-2.98825	-4.82038	-3.16721	-3.06384	-4.13365	-2.36702	-2.4787	-3.25379	-2.57028	-3.11505	-1.29314	-1.69925	-1.10626
584	-1.97778	-2.74376	-3.59175	-1.79537	-1.01378	-0.0944706	-0.702019	-1.35582	0.0803673	-1.66785	-1.56985	-1.60695	-1.13057	-1.64068	-2.63048	-3.23724	-2.80446	-3.82994	-2.92932	-2.97244	-3.75061	-1.73841	-1.77527	-3.00999	-2.28487	-2.45448	-1.1626	-1.12493	-0.564819
583	-1.92795	-2.90272	-3.24958	-1.35101	-1.01711	-0.372556	-0.270741	-0.623674	0.136572	-1.43786	-1.32905	-1.54154	-1.19161	-1.04127	-2.49953	-3.17858	-2.76733	-3.05692	-3.14985	-2.87082	-3.10933	-1.17599	-1.34597	-2.96719	-1.7438	-1.70707	-0.620304	-0.76735	0.096283
582	-1.64391	-3.01422	-3.19164	-1.08336	-1.15894	-0.893122	-0.617697	-0.29872	-0.0598798	-1.1607	-0.974739	-1.45702	-0.626538	-0.725749	-1.98641	-2.53678	-2.09216	-2.16424	-2.60359	-2.25577	-2.72021	-0.777578	-1.04633	-2.94173	-1.77648	-1.116	0.270665	-0.0435099	0.364765
581	-1.41997	-2.90408	-2.84326	-0.74882	-0.988052	-0.467467	-0.985468	-0.159315	-0.338648	-0.539182	-0.454926	-1.02968	-0.253949	-0.189147	-1.53951	-2.07213	-1.76215	-1.66957	-2.44211	-1.64355	-1.6974	-0.351596	-0.710122	-1.57346	-1.08853	-0.235769	0.476811	0.829982	0.542086
580	-1.19252	-3.19709	-2.5946	-0.895135	-0.813955	-0.717572	-0.771494	0.0369857	-1.03918	-0.214896	0.189701	-0.202164	-0.135902	-0.270669	-1.15131	-1.5007	-1.62009	-0.907665	-1.72051	-1.67472	-1.17952	0.204017	0.0236104	-0.729627	-0.0975847	0.190377	0.589835	1.70332	1.11728
579	-1.56535	-3.42022	-2.53868	-1.10496	-0.847798	-0.744935	-0.717271	0.498107	-0.712288	0.610964	0.737907	0.195797	0.713487	0.669947	-0.225589	-0.297322	-1.12021	-0.549436	-1.08449	-1.47389	-0.105947	0.713314	0.16333	0.165028	1.03689	1.11789	1.81931	2.70418	2.51635
578	-1.47849	-3.47966	-2.00095	-0.34142	-0.770515	-0.509801	-0.361932	0.475985	0.293507	0.944443	0.55736	0.750199	1.47237	1.25306	0.331147	0.384671	-0.852818	0.150689	-0.00586445	-0.363626	1.02378	1.27687	0.910501	0.924304	1.72817	2.00501	2.5425	3.83913	3.4266
577	-1.34968	-3.46566	-2.25458	-0.632611	-0.77074	-0.467517	-0.0299273	0.51997	0.698939	1.25546	1.21775	1.70484	2.00258	1.46099	1.2186	1.25302	0.0385112	1.43366	0.828424	0.274728	2.40787	1.61486	1.41557	1.81572	2.31788	2.7465	3.13493	4.69582	4.36017
576	-1.06029	-3.77092	-2.21939	-0.794043	-0.90358	-0.134544	0.373168	1.22494	0.728212	2.14699	1.79036	2.11522	2.20502	2.43793	2.07679	1.84907	0.921335	2.29707	1.3734	1.57519	3.29588	2.33281	2.18995	2.71375	3.0492	3.15268	4.49539	5.3639	5.07464
575	-1.12367	-3.92432	-2.66965	-1.42837	-0.818256	0.257358	0.44534	1.64642	1.17176	2.39887	1.86996	3.13587	3.21983	3.1737	3.58599	2.70712	2.20729	3.03366	3.0346	2.43248	4.07982	3.33928	3.06051	3.84962	3.32548	3.83312	5.81313	6.61518	5.86621
574	-0.927593	-3.5291	-2.53963	-1.4759	-0.704284	0.60895	1.19696	2.19357	2.03486	2.95033	3.0906	4.191	3.73039	3.86435	4.80809	3.29532	3.13718	3.6473	3.79266	3.76621	5.75607	4.12667	4.37063	5.35409	4.27528	4.97933	7.10644	7.41457	7.36545
573	-1.328	-3.5648	-2.87642	-1.36719	-0.646884	0.864241	1.93826	2.66343	2.72655	3.56806	3.6515	4.75875	4.34544	4.47939	5.75266	4.06595	4.22713	5.18069	5.22857	4.37009	6.99868	5.40134	5.53912	6.13078	5.29646	5.98419	7.99068	8.6563	8.84638
572	-1.15056	-3.23975	-2.72523	-1.43033	-0.62734	1.0264	3.03696	3.10814	3.75935	4.45959	4.48381	5.72965	6.14736	5.62051	6.85712	5.55135	5.02097	6.82537	6.34781	5.99906	7.89087	6.42927	6.37718	7.61911	6.36839	6.86048	10.0634	10.3281	10.3116
571	-1.27845	-3.37285	-3.23207	-1.72797	-1.12946	1.15259	3.02871	3.09093	4.69234	4.78995	4.65104	6.23722	6.91651	5.93755	7.4081	5.45809	5.82253	7.40752	7.13279	7.26663	8.50517	6.87918	7.69629	7.84625	6.60475	7.50635	10.8691	11.5201	11.6944
570	-1.0169	-2.95632	-2.82608	-1.652	-0.99464	1.2933	3.57269	3.91374	5.16245	5.58589	5.96635	7.52493	7.26207	6.53405	7.98108	6.78904	7.21208	8.93985	8.56125	8.3184	9.5374	8.09664	9.0656	8.99069	7.79674	7.87474	12.3222	12.6399	13.4769
569	-1.06645	-2.79715	-2.7739	-1.91216	-1.07259	1.51396	4.17419	4.84246	6.08862	7.04018	6.80016	7.9886	8.37323	7.40178	9.1387	8.10841	8.3577	9.60814	9.29001	9.61653	10.2108	8.88521	10.265	9.45616	8.89157	8.85217	13.7635	13.921	14.7634
568	-0.478918	-2.56296	-2.57032	-1.66014	-0.852622	2.12511	3.95342	5.45541	7.19084	7.26217	8.00857	9.21898	9.14373	8.70264	9.57169	9.24705	9.56347	10.1706	10.3877	10.6386	11.1487	9.47937	11.1761	10.2215	10.355	10.1703	14.9718	15.3395	16.3764
567	-0.516817	-2.82727	-2.3672	-1.26736	-0.671041	2.33668	4.75507	5.66714	7.95008	7.67785	8.733	9.89021	9.3129	9.02172	9.82166	10.549	10.2558	10.8769	11.3697	11.161	11.9445	10.0305	11.4318	11.3482	11.3675	10.7001	15.9519	17.0801	17.9126
566	-0.800142	-2.78576	-2.20661	-0.760691	-0.546873	2.80273	4.78718	5.92429	8.95631	9.18225	9.32019	10.5396	9.69526	10.1068	10.1252	11.287	10.973	11.4443	12.3689	11.085	12.2176	10.5743	11.9398	12.5341	12.2444	10.9032	16.5977	18.3005	18.9477
565	-0.440499	-2.94611	-2.08779	-0.512588	-0.380048	3.32719	4.80381	6.07481	9.18227	9.88566	9.63867	10.8365	10.4315	10.812	10.3261	11.106	11.8815	11.8521	12.5304	11.131	12.1268	11.0045	12.1059	12.9879	12.9127	11.3709	17.5586	18.9703	19.6034
564	-0.130061	-2.34264	-1.91568	-0.252916	-0.586252	3.38643	4.90737	6.81133	10	9.40429	10.0035	10.9554	10.2273	9.93864	10.8295	10.905	12.1609	11.6111	12.7366	11.3525	11.8766	11.6759	11.844	12.3663	13.003	11.2271	17.8363	18.9691	20.5914
563	-0.339904	-2.17099	-1.50657	-0.0402471	-0.215736	3.23568	5.02997	7.2281	9.50631	9.06196	10.3724	11.2366	10.2518	10.3472	10.4965	10.7336	12.2141	11.5358	12.9991	11.6907	11.8681	11.6843	11.7839	12.2229	12.3963	11.246	18.0713	19.1804	19.6132
562	-0.340729	-2.28472	-1.53017	-0.228208	-0.300181	3.73919	4.88214	6.85847	8.96828	8.88945	10.2457	11.1175	10.4064	10.3861	10.0885	10.304	11.6537	11.2223	12.6235	11.0773	11.6218	11.4872	11.3615	12.0422	12.6416	11.368	18.2728	18.9917	18.8798
561	0.228697	-2.98156	-2.05131	-0.592105	-0.130409	3.63354	4.51386	6.74284	7.84202	8.26967	9.83152	10.7384	9.92944	10.0232	10.4086	9.10586	12.0165	10.8354	12.7067	10.9849	10.7963	11.7431	11.2626	12.2288	12.5153	10.7238	17.6078	19.107	18.8541
560	0.131383	-2.29335	-2.45212	-1.22118	0.50928	3.39759	4.59816	6.46945	7.91994	8.20344	9.66798	10.01	9.56731	8.97699	9.60444	8.12375	11.3785	9.99035	11.966	10.398	9.9101	12.3912	10.7853	11.3608	11.7341	10.1912	17.0969	18.1602	18.8469
559	-0.0332698	-1.89934	-3.0242	-1.46985	0.150969	3.52537	4.96244	5.82312	7.69497	8.03992	9.28257	9.72092	9.25283	8.79952	9.52244	7.3668	11.2747	9.96906	10.9038	9.968	8.97645	11.7475	10.7675	10.5334	10.6979	9.87422	15.9376	17.5173	18.4387
558	0.829067	-1.91042	-3.08448	-1.77427	-0.164509	2.23218	4.79733	5.95651	7.34397	7.6252	8.99422	9.28837	9.23121	7.81182	9.20749	6.50898	10.3607	9.50349	9.70533	9.98407	8.19631	12.141	10.1691	9.24551	10.1688	9.19748	14.803	16.3798	17.2462
557	0.690498	-1.96854	-3.01701	-1.55366	-0.949794	2.00909	4.68064	5.25313	6.66258	6.71709	8.7368	8.26535	8.12674	6.40369	8.36416	6.48508	9.30547	8.43516	9.15917	9.42631	7.09283	11.0561	9.64167	8.41017	9.30128	7.72918	14.8009	15.2474	15.9379
556	0.618393	-1.16988	-3.45712	-1.80861	-0.782358	1.76165	4.28874	4.74951	5.5614	6.80153	8.25783	8.29343	7.14848	6.41193	7.60056	6.3344	8.98985	7.60541	8.64951	9.1045	6.75053	10.2762	9.24034	7.92258	9.36856	7.80431	13.8133	14.9083	14.8504
555	1.10264	-0.984684	-4.0913	-1.87585	-1.03372	1.87776	3.58026	3.83458	5.74735	6.78269	7.31456	7.58526	6.77012	6.12756	7.25041	6.20347	8.81444	7.3129	8.1208	7.9047	6.62153	9.04292	9.23018	7.65528	9.3649	7.09413	12.6951	14.615	14.1291
554	1.81283	-0.190803	-4.3813	-1.81768	-1.02653	1.37051	3.82419	3.874	5.80694	6.20987	7.34551	7.19031	6.42486	5.80022	7.77189	5.8674	8.65995	6.86439	7.17862	7.95491	6.08121	9.03571	8.18632	6.80304	8.54944	6.33379	12.5038	14.0164	13.7749
553	1.22117	0.883013	-4.20522	-1.64603	-0.820276	1.14075	3.48926	3.21035	5.90052	6.00268	7.41543	6.65042	6.36616	5.59985	6.98367	5.44279	7.42806	6.55265	6.1181	7.26224	6.21579	8.19966	7.29166	6.70154	7.78707	6.81343	12.1816	13.8087	12.9229
552	1.19961	1.14135	-3.89466	-1.3525	-0.872007	1.56994	3.23564	2.98904	5.41342	5.61101	6.93383	6.83258	5.52377	4.99641	6.7365	5.97949	7.23172	6.75252	6.15265	6.27335	5.95836	7.22243	7.63043	6.17123	7.35888	5.80971	11.5504	12.6737	11.5969
