TITLE	10% S-JS for 2 hrs
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2025/11/12
TIME	18:35:24
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	    -2.11022
MAXY	    10.57465
MINY	    -8.94568
XYDATA
Channel 1
668	-2.38608	-2.38765	-3.64917	-3.83505	-3.4259	-3.40436	-3.09075	-1.85875	-1.20508	3.09917	10.422	14.9377	15.9141
667	-2.17485	-2.31644	-3.33162	-3.83441	-3.20381	-2.68896	-2.95188	-1.86276	-0.888867	3.62977	10.9319	15.3592	16.7207
666	-1.88103	-2.44149	-2.94329	-3.41877	-3.32755	-2.43392	-2.60154	-1.67844	-0.84102	3.74541	11.0934	16.0038	17.2791
665	-1.75239	-2.02587	-2.50442	-2.91079	-3.18856	-2.54597	-2.45358	-1.22446	-0.625856	3.87317	11.0757	16.5234	17.6094
664	-1.57391	-2.17386	-2.85506	-2.61904	-3.18169	-2.65226	-2.84691	-1.69314	-0.77211	3.99916	10.8984	16.556	17.5292
663	-1.14725	-2.41613	-2.6215	-2.90078	-3.3173	-2.46935	-2.27869	-1.72435	-0.21078	4.11951	11.3852	17.0777	17.9883
662	-1.41058	-2.51709	-2.97828	-3.08754	-3.36215	-2.17976	-2.04254	-1.20573	-0.0245427	4.70777	11.7959	17.2443	18.5026
661	-1.46777	-2.55244	-2.66702	-3.37887	-3.36523	-2.1036	-2.41635	-1.30649	-0.109074	4.74662	11.8606	16.7114	18.6691
660	-1.53565	-1.88379	-2.71312	-3.05781	-2.74263	-1.68882	-2.14716	-1.12536	0.274317	4.91422	11.9742	16.931	19.1032
659	-1.36042	-1.80675	-2.41263	-3.12459	-2.77704	-1.8661	-2.12184	-1.26323	0.0294857	4.91877	12.2648	17.0355	19.1232
658	-2.27476	-2.44873	-2.94746	-3.50016	-3.06714	-2.04599	-2.59714	-1.70463	0.221685	4.94125	12.477	17.0155	19.2284
657	-2.47947	-2.65757	-3.15064	-3.92059	-3.07847	-1.75247	-2.86311	-1.91235	0.258165	4.85388	12.7362	17.3944	19.6
656	-2.1435	-2.40177	-3.18201	-4.32429	-3.21782	-1.97221	-3.08412	-1.78114	0.30879	4.80958	13.0416	17.786	20.0277
655	-1.98007	-2.0361	-2.92476	-4.20337	-2.80762	-2.5286	-3.23438	-1.84965	0.336919	5.1228	13.5851	17.9468	20.4288
654	-2.28332	-2.19402	-2.74558	-4.58042	-2.88527	-2.7887	-3.22174	-2.52556	0.0866434	4.96138	13.4488	18.358	20.4038
653	-2.22576	-2.0908	-2.42146	-3.73584	-2.56245	-3.46032	-2.67254	-2.13683	0.30502	5.82955	13.9235	18.8806	20.5601
652	-2.12701	-2.18563	-2.48799	-3.55668	-2.52202	-3.61483	-2.73121	-2.16068	0.378451	6.09376	14.4882	19.8593	20.6379
651	-2.17099	-3.03551	-3.00318	-3.36665	-3.18502	-3.92324	-2.89667	-2.51385	0.538426	6.01496	13.8475	20.0969	20.6306
650	-1.87264	-3.00013	-2.61685	-3.1539	-3.23105	-4.0119	-2.80279	-2.27586	0.498428	6.18154	13.8863	20.5325	21.0107
649	-1.24998	-2.29341	-2.67953	-2.43929	-2.48829	-3.75001	-2.35803	-1.53776	0.899061	6.85513	14.1688	21.0687	21.5524
648	-1.52933	-1.70277	-2.3755	-1.95218	-2.99526	-3.83397	-1.66516	-0.879079	1.53303	7.33854	14.8981	21.6618	22.5942
647	-2.13128	-2.67643	-2.48765	-1.893	-3.18241	-3.90559	-1.52699	-0.987744	1.32579	7.08944	14.9477	21.9403	23.2293
646	-2.14379	-3.05763	-3.01807	-1.86973	-3.37751	-3.92711	-1.85835	-0.758996	1.26097	6.78589	14.9827	22.2102	23.2099
645	-2.59515	-2.93397	-2.86356	-1.94885	-3.73857	-3.99536	-1.89815	-0.565619	1.30743	6.47629	15.1667	22.7663	23.6776
644	-2.74479	-2.92287	-2.96352	-2.15306	-3.43841	-3.78877	-2.29255	-0.850676	1.25445	6.43625	15.3577	22.5174	24.3714
643	-2.70143	-2.54636	-1.84546	-2.21768	-3.26943	-3.02272	-2.20329	-0.380063	1.84896	7.08924	16.49	22.4967	25.3967
642	-2.52997	-2.67678	-2.06969	-2.6208	-2.98447	-3.03626	-2.32293	-0.556294	1.45675	7.22508	16.8329	23.0289	25.9844
641	-2.92095	-2.45039	-1.93521	-2.79852	-3.44057	-3.60786	-2.40896	-0.982883	1.26617	7.01577	17.1816	23.3412	25.9553
640	-2.66043	-2.51737	-1.51897	-2.82533	-2.85629	-3.31864	-2.7932	-1.31013	1.04216	7.11858	17.4346	23.5993	26.3338
639	-2.41161	-2.45447	-1.74106	-3.28134	-2.96386	-3.15155	-3.01518	-1.46521	1.03541	7.31403	17.3462	23.8439	26.0671
638	-2.15415	-2.12814	-1.51261	-3.11287	-2.96706	-2.85497	-2.93421	-1.11819	1.2343	7.84755	17.9667	24.2727	26.7425
637	-1.25349	-1.49469	-1.26591	-3.00729	-2.36526	-2.67686	-3.21347	-1.13418	1.44925	8.27287	18.7091	24.6912	27.6051
636	-1.48811	-1.43743	-0.789183	-2.74815	-2.35355	-2.08261	-3.0658	-0.866945	1.46098	8.38732	19.0133	25.5241	28.2254
635	-1.58606	-1.58021	-1.51077	-2.94178	-2.48703	-2.8164	-3.25528	-1.24633	1.1595	8.01668	18.6539	26.1001	28.4636
634	-1.71599	-1.40427	-1.50903	-2.7705	-2.40906	-2.93063	-2.97796	-1.14842	1.38352	8.24377	19.4924	26.5961	29.3423
633	-1.28511	-1.75569	-1.61358	-2.50161	-1.72063	-2.60429	-2.9579	-0.958665	1.73478	8.48617	20.0175	27.0104	29.9933
632	-0.890062	-1.94948	-1.23697	-2.01831	-1.40358	-1.66973	-2.49312	-0.139548	2.30413	9.26574	21.02	27.8664	31.4937
631	-1.22331	-2.09335	-1.11964	-1.67843	-1.00614	-1.64411	-2.34608	-0.433037	2.41403	9.36479	21.6147	28.5831	32.4144
630	-1.25513	-2.23737	-1.52154	-1.51493	-1.38114	-1.75731	-2.16812	-0.592422	2.54025	9.04264	22.3007	29.4617	33.1744
629	-1.54558	-2.55943	-1.83789	-1.35402	-1.37946	-1.78784	-2.25169	-0.434294	2.50323	9.43873	22.599	30.2735	34.3037
628	-1.67364	-2.54521	-2.28394	-1.32221	-1.95495	-1.89096	-2.35458	-0.125665	2.47024	9.58705	22.9946	31.1572	35.207
627	-1.55134	-2.67177	-2.69198	-1.46951	-2.14195	-2.07066	-1.85234	-0.0800377	2.53063	9.81432	24.0885	31.6956	36.042
626	-1.86316	-2.68586	-3.01149	-1.1728	-2.37163	-1.87835	-1.97767	-0.425155	2.51754	9.66318	24.1	32.2211	36.527
625	-1.90825	-2.56002	-2.84412	-1.82783	-2.74924	-2.26827	-2.58347	-0.532434	2.34866	9.68977	24.6015	32.7767	37.338
624	-2.21357	-2.44799	-3.01936	-2.09052	-2.69811	-2.21577	-2.44083	-0.625298	2.38612	9.69033	25.1899	34.0059	38.0371
623	-2.62352	-2.79568	-3.4206	-2.4629	-2.80503	-2.93242	-2.82699	-0.898387	2.13537	9.51266	25.6713	34.8101	38.3257
622	-1.9868	-2.84487	-3.71047	-2.3851	-2.79745	-2.47502	-2.99902	-0.982885	1.93102	9.93154	26.3848	35.6792	39.255
621	-2.078	-2.09383	-3.17308	-2.62285	-2.78115	-2.40943	-2.62915	-1.14647	2.08766	10.1504	27.1792	36.5336	39.8433
620	-1.53894	-1.79184	-3.12484	-2.33204	-2.25422	-2.44866	-2.33126	-0.771329	2.60553	10.7082	28.4286	37.7433	41.0638
619	-1.50942	-2.207	-3.10754	-3.24457	-1.6837	-2.28089	-2.42709	-1.26832	2.20719	10.9299	28.8776	38.5838	41.6058
618	-0.879625	-2.39539	-2.94646	-3.63115	-1.86623	-1.95612	-2.72626	-0.836769	2.17921	11.1007	29.6774	39.8515	42.9306
617	-0.608578	-2.91435	-2.46837	-2.71131	-1.97849	-2.42429	-2.53864	-0.762666	2.47759	11.7327	30.3893	41.5561	43.8614
616	-1.40407	-3.07518	-2.50119	-2.3948	-2.6248	-3.08687	-2.55669	-0.865843	2.36485	12.0432	30.9033	42.3044	44.9976
615	-1.29096	-2.71851	-2.52278	-2.62093	-2.93484	-2.26725	-2.24997	-0.845827	2.31471	12.5351	31.7654	43.4358	46.1831
614	-1.85609	-2.33195	-2.66072	-3.16529	-3.0375	-2.41318	-1.99191	-1.14293	2.5156	12.8135	32.0608	44.2548	47.8061
613	-2.09138	-2.84308	-2.9801	-3.21924	-3.07994	-2.78691	-1.91106	-1.04874	2.49823	12.8636	32.8226	45.0933	49.2904
612	-3.31742	-3.35408	-2.72138	-3.88211	-3.32573	-2.65752	-2.22447	-1.69371	1.92425	12.6722	33.0726	46.0778	50.4313
611	-3.08264	-3.23539	-2.74384	-3.39543	-3.69774	-3.05537	-2.75903	-1.65744	2.65181	13.0875	34.1474	47.5756	52.3448
610	-3.52964	-3.37204	-2.4161	-3.50278	-3.6089	-2.7771	-2.35758	-1.88002	2.73669	13.8676	35.1416	49.202	54.0551
609	-4.08316	-2.09332	-2.48466	-3.5752	-2.9286	-2.67759	-2.00959	-1.52413	2.9249	14.1645	36.537	50.7524	55.8663
608	-3.6673	-1.98043	-1.99877	-3.39444	-2.53566	-1.73917	-1.94303	-1.26985	2.97115	15.0628	37.593	52.7364	57.8118
607	-3.42352	-1.55315	-1.5727	-3.1696	-2.11706	-2.02286	-1.59372	-1.22176	3.282	15.3975	39.071	54.4284	60.1601
606	-2.74911	-1.5569	-1.05266	-2.14556	-1.72813	-1.74011	-1.37432	-0.358252	3.458	16.0834	41.0953	56.7887	62.3466
605	-2.46972	-1.88621	-0.563899	-1.99728	-1.96506	-1.73054	-1.83545	-0.40273	3.62424	17.1403	42.7667	58.3021	64.6435
604	-2.31289	-2.12413	-0.884124	-1.14094	-1.27161	-1.97372	-1.23695	-0.241751	4.0446	18.0576	44.9205	60.7282	67.1286
603	-2.18166	-2.30051	-1.3613	-0.731543	-1.41583	-1.68495	-1.06349	-0.400244	4.06974	18.9135	46.3178	62.648	69.1452
602	-2.05826	-1.66354	-1.24189	-0.540061	-1.69023	-1.42339	-1.15939	0.1019	4.29255	19.4206	48.1532	64.362	71.4861
601	-1.54073	-1.59149	-1.89853	-1.03564	-1.84307	-1.47719	-1.53336	0.295895	3.83455	20.0252	49.7154	66.5103	74.1345
600	-0.988426	-1.4521	-1.34143	-0.101998	-1.95573	-1.72638	-1.59617	0.30708	4.6253	20.7272	51.9195	69.2257	77.1381
