TITLE	100% R-JS 6hrs to 26 hrs
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2025/11/15
TIME	13:56:45
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	     2.21820
MAXY	    23.24519
MINY	    -7.87398
XYDATA
Channel 1
648	0.0129467	0.509933	0.75047	1.48759	1.26854	0.782687	0.384764	0.639598	1.0231	0.958689	1.35747	1.54628	1.4768	1.50255	0.881155	1.4972	0.797872	1.17627	1.56658	0.890676	1.28935	1.42435	1.35594	2.35351	1.25623	1.68802	0.593066	2.10087	1.81137	1.38666	1.36225	0.960078	2.03718	1.01686	0.624994	0.97952	0.962537	1.26753	1.3468	1.34823	1.30254
647	0.246882	0.838501	1.22826	1.53476	1.43142	0.709088	0.826931	0.649104	1.28237	1.25089	1.73176	2.05525	1.39919	1.84085	0.934234	1.21111	1.14266	1.47764	1.72525	1.37959	1.74077	1.57003	1.32637	2.07073	1.91004	2.0461	0.623752	2.63861	1.92166	1.79282	1.48822	1.33496	1.879	1.4112	0.627001	1.48231	1.13354	1.47204	1.25509	1.50571	1.56401
646	0.722628	0.992926	1.31751	1.63611	1.75616	1.21656	1.10571	1.05132	1.3492	1.46391	1.69442	2.05664	1.39784	2.25008	1.36278	1.47772	1.35202	1.58982	1.84149	1.79054	2.04518	1.95369	1.7545	2.20091	2.20707	2.05321	1.05949	2.45055	2.24385	2.1473	1.46634	1.47301	2.53301	1.44641	1.27659	1.59876	1.5512	1.71226	1.05416	1.51313	2.23473
645	0.714033	0.791423	1.27219	1.49456	1.86401	1.19383	1.04451	1.23801	1.49706	1.37507	1.59753	1.97462	1.47434	2.23942	1.55444	1.62769	0.996496	1.4754	1.75578	2.00049	1.75521	2.12641	1.90169	1.65843	2.22488	1.96048	1.03467	2.39135	2.18971	2.173	1.59927	1.42293	2.53424	1.72999	1.18186	1.19311	1.75179	1.8863	0.781105	1.58208	2.37038
644	0.360022	0.676826	1.2081	1.40609	1.66037	1.37655	1.29522	1.38048	1.64264	1.20262	1.06102	2.07693	1.46002	2.1441	1.54504	2.34629	1.0589	1.75057	1.70537	2.34384	2.06346	2.2033	2.11556	1.58402	2.11048	2.13711	0.849838	2.68011	2.41071	2.11159	1.63271	1.49169	2.33015	1.90367	1.38366	1.29069	2.29613	1.88475	0.663427	1.57799	2.54498
643	0.54267	0.683579	1.12673	1.80802	1.1101	1.00155	0.8729	1.48886	1.66771	1.40929	0.796505	1.79951	1.40076	2.29102	1.93441	2.5141	1.35173	2.03976	1.82594	2.45665	1.90949	2.32737	2.04036	1.34924	1.84476	2.3148	1.04539	2.25985	2.50678	2.02881	1.33253	1.85062	2.11599	2.243	1.32071	1.12127	2.51916	2.05017	0.860109	1.74469	2.51835
642	0.533812	0.686802	0.981762	1.6591	1.25379	0.985314	0.355231	1.69072	1.61645	0.983323	0.41463	2.05628	1.711	2.21242	2.05751	2.4782	1.17428	2.17006	1.66716	2.31509	1.95335	2.16087	2.03862	1.77944	1.80957	1.74409	0.900614	1.89514	2.38361	2.13235	1.43003	1.65037	2.05636	2.26255	1.25588	1.22419	2.42103	1.99318	0.941315	1.7487	2.38668
641	1.44744	1.21337	0.838766	2.17095	1.7716	1.37147	0.379018	2.07655	2.08797	1.16008	0.831006	1.88927	1.92851	2.77838	2.56776	2.79948	1.30808	2.46388	1.82754	2.21343	1.95973	2.71255	2.00559	1.85267	1.91234	2.00837	1.52856	2.18528	2.4057	2.77882	1.53857	2.06881	2.29711	2.32266	1.72513	1.41056	2.54265	2.0206	1.07373	1.61824	2.51998
640	1.68943	1.85548	1.18427	2.40238	2.52767	1.90128	1.13781	2.86235	2.22234	1.73688	0.952994	2.25403	2.1768	3.42462	2.52105	3.52629	1.5643	3.11695	2.26748	2.82722	2.54458	3.04104	2.14869	1.88016	2.37994	2.25225	2.18187	2.28564	2.78481	3.04941	2.17279	2.3145	2.46013	3.046	2.22642	1.76182	2.88142	2.87374	1.74619	2.1327	2.77667
639	1.28319	1.55203	0.685774	2.18032	2.03796	1.51484	0.990285	2.42597	1.86281	1.30325	0.339515	1.63915	2.24791	3.042	2.33019	2.88819	1.2645	2.55302	1.965	2.29284	1.90592	2.28508	2.19283	1.56518	2.21878	1.57507	1.86074	1.84668	2.39488	2.69718	1.46282	2.07956	2.27516	2.71485	2.07051	1.42598	2.40487	2.37991	1.54228	1.79239	2.26277
638	1.64272	2.05627	1.15203	2.55044	1.91293	1.34919	1.30326	2.44771	2.14902	1.54527	0.73075	1.6786	2.4281	2.65938	2.32992	3.08098	1.56156	2.86939	2.15741	2.54901	2.01774	2.3529	2.58287	1.77984	2.68535	1.95512	2.12262	1.95565	2.69757	3.28552	2.01994	2.50631	1.99581	2.94741	2.379	1.80782	2.68072	2.6378	1.87077	2.16997	2.00921
637	1.64111	2.45459	1.45834	2.97006	1.93761	1.57124	1.47768	2.6759	2.15335	1.78225	0.853955	2.04226	2.67504	2.60893	2.25202	3.04474	2.22331	2.90798	2.39486	2.89093	2.38843	2.31864	2.89713	2.22625	2.85805	2.37064	2.45603	2.23024	2.92663	3.28474	2.2768	2.90883	2.50318	2.77528	2.86037	2.48442	2.65737	2.9357	2.24185	2.18946	2.22441
636	2.08924	2.69955	1.69571	3.20012	2.18919	1.96561	1.56668	2.46556	2.35091	2.14898	1.23991	2.12482	2.87167	2.81297	2.45953	2.70798	2.3699	2.79105	2.30506	3.04195	2.15701	2.18733	2.88969	2.31695	3.02524	2.67859	3.03806	1.89992	3.11451	3.81798	2.72845	2.77393	2.77255	2.87871	2.6588	2.69623	2.68008	2.74435	2.63197	2.60198	1.77172
635	2.11393	2.99896	1.99985	3.03727	2.38539	2.16762	1.9941	2.64629	2.4154	2.34958	1.74776	2.23088	2.86429	3.08769	2.59544	3.17152	2.578	2.83868	2.23569	3.11387	2.45255	2.56539	3.03061	2.55638	3.18222	3.28589	3.01475	2.14572	3.30501	3.94093	3.50626	2.8861	2.97216	2.74667	2.4714	3.23162	2.80079	2.92652	2.68438	2.72764	2.14613
634	2.04326	2.45828	1.94171	3.1788	2.50326	2.20653	2.29126	2.73188	2.61983	2.28408	1.97217	1.85134	2.75034	2.99244	2.54084	3.21808	2.85156	2.85558	2.33534	3.00303	2.36288	2.49524	3.51542	2.38533	3.38993	3.32473	2.98419	2.24416	3.56577	4.15358	3.14035	2.9765	3.16692	2.79042	2.57746	3.31526	2.80649	2.64549	2.15421	2.75589	2.24613
633	1.42583	1.69088	1.89871	3.12797	1.86843	1.85498	2.24423	2.09498	1.95805	1.93377	1.85286	1.86541	2.18889	2.28337	2.12747	2.78568	2.59033	2.22944	2.12179	2.76999	1.95957	1.86248	3.20287	2.2065	2.89725	3.15448	2.54702	1.86964	2.93304	3.76421	2.54206	2.66239	2.61761	2.70669	2.26728	2.83194	2.69676	2.54629	1.62573	2.66566	1.91939
632	1.21115	1.19908	1.17258	2.62789	1.35459	1.37059	1.65882	1.35748	1.90354	1.38391	1.45462	1.3331	1.73996	1.47656	2.10636	1.99973	2.57942	1.75783	1.66831	2.31115	1.39439	1.58126	2.98024	1.94494	2.55505	2.13496	1.87765	1.37641	2.75481	3.28031	1.78949	1.93004	2.32377	2.10962	1.52067	2.35552	2.23747	2.16438	1.2935	2.21098	1.84925
631	0.978134	1.06463	1.12861	2.33662	1.04988	1.31784	1.24983	1.0355	1.81761	1.23749	1.3934	1.13634	1.64009	1.13425	2.0326	1.89895	2.62566	1.83106	1.39607	2.28074	1.34198	1.73491	2.44574	2.17067	2.18517	2.24393	1.81834	1.79022	2.71628	2.86898	1.99583	1.50419	2.12622	2.20655	1.83895	2.23999	2.37036	2.24689	1.2691	2.25989	1.9147
630	0.745291	0.884579	0.914789	1.8377	1.19569	1.42559	0.989623	0.984082	1.7197	1.08769	1.21771	1.17059	1.55363	1.27014	2.06379	1.51503	2.3249	1.59928	1.19751	2.24466	0.992987	1.40903	2.19629	2.05205	2.24779	1.89777	1.58938	1.73528	2.58158	2.05523	1.71953	1.01839	2.20905	1.89067	1.32415	2.04207	2.18495	1.95924	1.72706	2.21049	1.76253
629	0.334418	0.774617	0.969541	1.21829	0.992361	0.920103	1.0093	-0.0322799	1.79612	0.704621	1.22342	1.3102	1.20265	1.01306	1.91209	1.34413	1.89074	1.57533	1.03577	1.7934	1.04528	1.6293	1.811	2.01482	2.01513	1.65596	1.35507	1.33398	2.20449	1.87279	1.41228	0.562011	1.91613	1.35435	1.04322	1.51414	2.00353	1.7975	1.16108	1.89479	1.7482
628	0.693163	0.642147	0.997417	1.26927	1.01239	1.26607	0.926696	0.348859	1.85982	0.656339	1.5605	1.33459	1.27987	0.979053	1.99575	1.48101	1.72884	1.75812	1.17521	1.83958	1.25548	1.69159	1.79421	1.78404	2.03181	1.51606	1.51939	1.6187	2.22153	1.56509	1.19293	0.589022	2.09627	1.81873	0.950063	1.50938	1.93482	2.10565	1.60929	1.98585	1.78359
627	1.00998	0.661612	1.4624	1.91301	1.02581	1.39582	1.42332	0.429181	2.16267	0.973364	1.86587	1.46218	1.35873	1.12108	2.5057	1.64681	1.77792	2.12218	1.65817	1.8086	1.66478	1.81272	1.98225	2.12299	2.26537	1.19218	1.80102	1.85436	2.32875	1.84849	1.11094	0.47511	2.20862	2.30571	1.89618	1.08124	1.97839	2.12263	1.91458	2.0947	1.96496
626	0.778441	0.999894	1.11628	1.19288	0.631697	1.22366	1.33173	0.260165	1.76753	0.659853	1.34577	1.29428	0.910544	0.777667	1.64484	1.2633	1.44211	1.68763	1.66249	2.01768	1.32684	1.59712	1.70177	2.04029	1.82274	0.742354	1.85763	1.4673	1.79213	1.60586	0.816634	0.41699	2.0912	2.09628	1.79715	0.812499	1.7536	2.11762	1.5343	1.51544	1.81178
625	1.38905	1.72783	1.4934	1.23783	1.13659	1.58931	1.85575	0.778106	2.1452	1.12535	1.73085	1.38368	1.47734	1.35488	1.95406	1.56423	1.69217	2.12863	1.87209	2.34577	1.96068	2.10066	2.04597	2.68855	2.33413	1.07351	2.20487	1.79451	2.07668	1.75924	1.32057	0.642253	2.45596	2.27038	2.45455	1.43261	2.20192	2.71937	2.21942	1.99689	2.17361
624	1.11164	1.84869	1.48025	1.03234	0.809339	1.47083	1.80559	0.870009	1.9819	1.00692	1.9402	1.42545	1.28195	1.48622	1.75891	1.40053	1.65176	2.04225	1.42944	2.35688	2.09137	1.98103	1.72945	2.52203	2.15383	1.46568	2.33223	1.91952	1.9179	1.80131	1.66402	0.729487	2.61493	2.07439	2.3899	1.72326	2.15846	2.069	1.92619	2.00219	1.80177
623	1.43094	1.36947	1.65141	0.835133	1.02134	1.31998	1.9339	1.04369	1.65806	1.01174	2.00446	1.5269	1.30608	1.72251	1.64234	1.36949	1.41143	1.93717	1.6636	2.2825	2.32109	2.08678	1.93746	2.29356	2.24544	1.70296	2.40284	1.96809	1.77886	1.66536	1.7636	1.03881	2.79667	1.9352	2.42943	1.57069	2.09244	2.36662	1.83444	1.96653	1.90539
622	1.41157	1.17897	1.38303	1.16105	0.937788	1.29849	1.957	0.958399	1.6056	1.24748	2.46178	1.63685	1.04162	1.60731	1.77778	1.31806	0.960836	2.29096	1.35918	1.96295	2.33565	1.85583	2.01263	2.17164	1.79005	1.65427	2.16672	1.53356	1.61131	1.91302	1.80979	1.01464	2.24833	1.71204	2.34413	1.50455	1.9623	2.24056	1.65473	1.81343	1.78156
621	1.50713	1.66687	1.8578	1.38586	1.16306	1.53662	1.8421	1.22831	1.68436	1.27024	2.91208	1.41773	1.19184	1.55909	1.65278	1.25396	1.36315	1.83098	1.49953	2.37735	2.31204	2.04472	2.15635	2.15937	1.54987	2.04784	2.22661	1.87908	1.51129	2.3826	1.91462	1.26761	1.94257	1.81155	2.57625	1.7722	1.98893	1.99752	1.77627	2.0228	1.9837
620	1.91717	1.95122	1.26664	1.63905	1.12455	1.66854	1.5176	1.53626	1.53651	1.57148	3.3485	1.77314	0.887902	1.50888	1.55524	1.45476	1.40874	1.81579	1.47297	2.46637	2.12553	1.73673	2.11088	2.18546	1.70878	2.0379	2.53351	1.64728	1.49474	2.50298	1.86834	1.34315	1.94135	1.75792	2.90428	2.01595	2.01888	2.09099	1.8123	2.23129	1.74872
619	1.96692	2.4238	1.20414	1.84904	1.30387	1.77445	1.69516	1.69091	1.72544	1.39404	3.16675	2.05342	1.35367	2.17487	1.91518	1.64065	2.04701	1.7581	1.76801	2.4734	2.28847	1.99777	2.27689	2.34781	1.79246	1.98206	2.59247	1.99926	1.8058	2.75957	1.91836	1.92695	2.00411	1.9916	2.87832	2.09848	1.82049	2.29998	1.95565	2.6611	2.05321
618	2.26106	2.47421	1.38799	2.11945	2.0822	2.11835	1.7835	2.39432	1.81837	2.05139	3.49814	1.92574	1.59595	2.35998	2.44447	1.5901	2.13289	2.24452	2.32935	2.76654	2.43182	2.16235	2.55287	2.51292	2.0638	2.17101	2.69328	2.50146	2.17315	2.88336	2.03497	2.32855	2.34461	2.35429	3.54958	2.35471	2.15304	2.61952	2.46803	2.89813	2.11914
617	2.03768	2.10365	1.25217	1.80018	2.15445	2.08626	1.58969	2.183	1.64973	2.20065	3.38443	2.41814	1.63544	2.18746	2.54796	1.6496	1.67062	2.31717	2.05153	2.88022	2.48039	2.27996	2.00278	2.47498	1.64169	2.04421	2.4071	2.33603	1.78301	2.97367	2.53755	2.1664	2.21262	2.2804	3.16588	2.261	1.5757	2.35449	2.6598	2.87027	2.19421
616	1.93863	1.9482	1.23189	1.82333	2.27596	2.06532	1.24203	2.07728	1.53326	2.19534	2.93403	2.38276	1.66771	2.08357	2.29787	1.71972	1.83871	2.32052	2.60286	2.42673	2.3586	2.38436	2.11163	2.47288	1.6659	2.41217	2.42249	1.91908	1.94874	3.09445	2.42412	2.12427	2.01678	2.12261	3.06317	2.08193	1.50415	2.274	2.86054	2.78044	2.51787
615	2.21543	2.58089	1.80176	2.25228	2.58318	2.52773	1.48665	2.36382	2.11815	2.61138	3.31738	3.24924	2.16495	2.51516	2.82666	2.18823	2.72624	3.15709	3.52442	3.32987	3.0152	2.69142	3.07298	2.81883	1.88072	2.62854	2.91277	2.70311	2.52684	3.57708	2.8416	2.60874	2.39095	2.75226	3.63672	2.87462	1.7967	2.90678	3.2941	3.10077	2.79941
614	1.87789	2.85191	2.04462	2.77549	2.87465	2.91147	1.94565	2.57188	2.06766	2.61818	3.72291	3.34619	2.43116	2.62015	2.78202	2.18763	3.21019	3.10635	3.85773	3.37195	3.38367	3.10666	2.74683	3.1267	2.67675	2.85591	3.29104	3.38386	2.88294	3.76997	2.85932	2.81976	3.1298	3.14648	4.07494	3.25851	2.12443	3.22987	3.38993	3.15683	3.05996
613	1.87997	2.31372	1.74947	2.54419	2.59904	2.77911	2.29094	2.45152	2.00372	2.76053	3.44886	3.35107	2.43883	2.67776	2.72908	2.49184	3.06433	3.41355	4.17244	3.04877	3.00257	3.33119	2.72268	3.35104	3.01532	2.60324	3.09301	3.23385	3.20177	3.27491	3.01107	2.79668	3.52968	3.05073	4.05444	3.02965	2.02655	3.14253	3.25022	2.85734	2.82177
612	1.96374	2.61936	2.45746	2.56477	3.42884	2.6696	2.70336	2.99353	2.46215	3.20489	3.43628	3.40557	3.15371	2.96299	3.06752	2.67254	3.3617	3.88383	4.30862	3.57365	3.51529	3.71489	3.19439	3.54014	3.20897	3.3244	3.52445	3.72111	3.49097	3.40452	3.50076	3.10723	3.40481	3.74867	4.25132	3.52979	2.4647	3.33517	3.76318	2.87268	3.26575
611	1.63525	2.2183	2.26592	2.28573	2.85969	2.1489	2.58824	2.54508	2.12137	3.22729	3.26153	3.37639	2.76234	2.59032	2.85265	2.52582	2.73215	4.04977	4.10877	3.42413	3.24011	3.69524	2.86235	3.65489	2.96644	3.26551	3.47613	3.34698	3.45198	3.12869	3.51218	2.77749	3.57291	3.29032	4.13885	3.3766	2.13448	3.24175	3.28891	2.30625	2.93753
610	1.32548	2.25916	2.25452	2.47038	2.83424	2.2232	2.74909	1.90511	2.20392	3.23666	3.33791	3.59631	2.97184	2.29862	2.74794	2.57446	2.54955	3.8012	3.84586	3.12516	3.20927	3.72975	2.99041	3.5019	2.88305	3.2314	3.12822	3.22647	3.51	3.08717	3.7195	2.83462	3.30571	3.35454	3.39699	3.61989	1.80577	2.56779	3.17157	2.11464	3.43048
609	2.00002	2.93396	2.53109	3.15153	2.77936	2.51815	3.0719	2.29863	2.6135	3.38511	3.67297	3.70077	3.21542	2.67208	3.33318	3.05863	2.91622	4.08742	3.97122	3.61284	3.57705	4.08607	3.60255	3.79132	3.20345	3.68953	3.77644	3.44826	3.94952	3.4619	4.18328	3.39108	3.8071	3.72013	3.9573	3.94446	1.91656	2.81085	3.24316	2.88896	3.61117
608	2.56039	3.17302	3.23345	3.33234	2.92487	2.7493	3.58471	2.49579	3.03536	3.66565	4.0006	3.69972	3.50429	3.09945	3.54409	3.85331	2.93716	4.5125	3.95627	3.84593	4.14776	3.93984	3.57855	3.88282	3.64172	3.87075	3.89695	4.12519	4.06844	3.35477	4.41292	3.93737	4.05469	3.90541	4.02998	4.40423	2.27494	3.15019	3.52244	3.12508	3.78004
607	2.52673	3.03228	2.94938	3.35282	2.79615	2.36163	3.71618	2.21152	2.77152	3.86758	4.24224	3.37167	3.48551	3.04619	3.82746	3.8254	2.55008	4.4125	3.87144	3.46635	3.72813	3.69409	3.34274	4.14349	3.80673	3.84141	3.60179	4.10485	4.14838	3.11603	4.63607	3.65584	4.03012	3.8668	3.75898	4.42803	2.64626	3.1881	3.90421	2.79224	3.70475
606	3.06157	3.35729	3.33405	3.41883	2.76104	2.5467	3.73994	2.38402	3.02131	3.96609	3.89271	3.49802	3.38034	3.36747	4.08673	3.71885	2.49645	3.99854	4.11789	3.87742	3.62565	3.50327	3.48452	4.24498	3.65633	4.15572	3.79144	3.72273	4.23125	3.2068	4.74053	4.11592	3.80581	3.73381	3.60836	4.3381	2.52067	3.24464	4.20868	2.87896	4.11368
605	3.16221	3.57366	3.51969	3.61127	3.03334	3.11222	4.05535	2.59047	3.27208	4.45322	4.48297	3.52055	3.41208	3.8558	4.66313	3.64981	2.69725	3.98465	4.07583	4.23239	4.22236	3.48662	3.92953	4.30586	3.9557	4.46602	4.27245	3.97125	4.45525	3.60552	5.11289	4.49973	3.94509	4.01512	3.73149	4.38883	2.61656	3.53307	4.56617	3.81091	4.55829
604	3.56065	3.51851	3.86577	4.13215	2.98865	3.26574	4.29999	2.68071	3.46021	4.36835	4.25175	3.59251	3.44745	4.02773	4.94502	3.80902	2.78577	3.86025	4.44664	4.29961	4.52465	3.50461	4.02101	4.29653	4.0333	4.43658	4.18844	4.32817	4.61407	3.68346	5.35445	4.91814	3.90428	3.82544	3.63096	4.75831	2.80854	3.92898	4.59124	4.23645	4.73098
603	3.56539	3.24523	3.62068	3.97468	2.92142	3.52	3.8384	2.39882	3.41001	4.06688	3.95252	3.58217	3.63936	3.76043	4.45927	3.80756	2.38216	3.18886	4.10644	4.07039	4.11088	3.24601	3.75258	4.17209	4.01626	4.47851	3.87718	4.17848	4.59472	3.43643	5.19114	5.19757	3.60717	3.52514	3.48797	4.54927	2.80345	3.37759	4.29309	4.21067	4.55746
602	3.46707	3.08776	3.43514	3.70066	2.90638	3.61883	3.76494	3.01671	3.76233	3.75892	3.68807	3.43141	3.59381	3.86408	4.46471	3.99953	2.5355	2.97363	4.23691	3.91199	3.99195	3.24434	3.56034	3.80381	3.96408	4.50028	3.81255	4.14595	4.31193	3.48809	5.00472	5.27951	3.68942	3.36	3.63358	4.30332	3.44078	4.05494	4.33966	4.50481	4.6728
601	4.24958	3.51383	4.17584	4.3495	3.75534	4.27128	4.06993	3.7833	4.7732	4.3017	3.91532	4.07918	4.2859	4.32873	4.84343	4.12428	3.27935	3.50671	4.50471	4.22524	4.14039	4.01772	4.35441	4.25614	4.43534	4.75728	4.46087	4.30955	4.86164	3.98199	5.17529	5.5607	4.17309	3.98425	3.84928	4.24995	4.01328	4.50167	5.16831	4.94805	4.91148
600	4.00431	3.46959	4.16205	4.42142	3.73392	4.1177	4.09709	3.70168	4.68802	3.64638	3.52514	3.86889	4.13194	3.55061	4.87998	3.4157	3.16785	3.10186	4.4353	4.10796	3.98683	3.75408	4.29942	4.17665	4.24526	4.56054	4.22696	4.08638	5.1169	3.81534	4.86563	5.29318	4.01835	3.71554	3.80527	3.63471	3.82349	4.43123	4.91233	4.22298	4.57066
599	3.97252	3.54351	4.14688	4.60739	3.8472	4.58658	3.90474	3.76112	4.88567	3.48699	3.37546	3.50288	4.29849	3.2433	4.52213	3.60192	3.20007	2.77812	4.2903	4.40625	3.50344	3.53063	4.38335	3.9024	4.03693	4.33316	4.25965	3.98064	4.78271	3.80103	5.00583	5.12185	3.82765	3.56468	3.7409	3.733	3.16571	4.02552	4.6617	4.12842	4.30565
598	3.99609	3.6811	4.45177	4.59102	4.15646	4.47034	4.61653	3.87869	4.70674	3.63066	3.85821	3.66406	4.81798	3.20769	4.48275	3.64886	3.56537	3.23465	4.20152	4.40807	3.53759	3.29572	4.50624	3.92211	4.56155	4.40639	4.23692	4.11101	4.5555	3.67045	4.91558	4.96636	3.81127	3.82286	3.7212	3.85173	3.26227	3.94381	4.61792	4.24082	4.347
597	4.11286	4.02918	4.87286	4.76004	3.87361	4.55364	4.35103	4.32911	4.68766	3.51568	3.72906	3.97581	5.18698	3.41041	4.0629	3.99198	3.88676	3.55752	4.64937	4.19067	3.14106	3.75154	4.62834	4.15128	4.58569	4.33837	4.38422	4.02574	4.49174	3.77666	4.86505	4.41951	3.95736	4.10441	3.87309	3.51755	3.80451	3.63858	4.2229	4.06444	4.11566
596	4.08931	4.04907	4.84775	4.83589	3.99043	5.22497	4.38661	4.37017	4.61994	3.68779	3.40757	3.86674	5.25325	3.61023	3.6493	4.34161	3.64847	3.87396	4.65476	4.2653	2.97465	3.5788	4.84847	4.1504	4.50315	4.28486	4.40064	4.06088	4.63128	3.61764	4.66231	4.00233	4.16205	4.10791	4.057	3.30676	3.82703	3.23362	3.85344	3.89333	4.14814
595	3.99573	4.09479	4.79539	4.70536	3.84017	5.00502	4.43952	4.29377	4.27373	3.53762	3.22518	3.36628	5.09471	3.78229	3.17005	4.13386	3.8584	4.36281	4.16287	3.97546	3.23739	3.46072	4.71456	4.38964	4.38897	4.19277	4.41904	3.81651	4.00738	3.52285	4.40004	3.46097	4.36392	4.0646	3.95748	2.90484	3.65666	2.98517	4.37577	3.40821	4.37722
594	4.3659	4.28329	5.16298	4.71354	3.81751	5.47413	4.78042	4.38478	4.59003	3.7211	3.66231	3.6679	5.14494	3.72927	3.27632	4.08193	3.89627	4.30071	4.11009	4.09793	3.46801	3.22741	4.97435	4.3403	4.91364	4.05785	4.56165	3.9284	3.93274	3.44874	3.92988	3.4047	3.93882	4.38775	3.78308	3.11624	3.50521	2.6242	3.99376	3.48148	4.15106
593	3.99633	4.21335	5.16502	4.18341	3.32861	4.94014	4.60403	3.77883	4.09044	3.45476	3.40098	3.16398	4.84447	3.93991	2.86288	3.89719	3.68142	3.97375	4.0494	4.13875	3.37687	2.73938	4.61571	4.15259	4.55862	3.98687	3.99861	4.11952	3.41018	3.31351	3.30013	3.09078	3.49092	3.81869	3.66229	3.54212	3.14849	2.74457	3.68101	2.99282	3.55957
592	4.07872	4.47139	5.22256	4.15327	3.47331	5.28071	4.54467	3.9958	3.97308	3.7402	3.97834	3.59082	4.65457	4.34392	2.93695	4.38455	4.00499	4.3433	3.87267	4.2011	3.44695	2.95437	4.90232	4.34346	4.72048	4.32998	4.18469	4.14805	3.4534	3.42039	3.30447	2.91156	3.3732	4.1631	3.73956	3.82024	3.59755	2.69925	3.55592	3.41099	3.77059
591	4.12541	4.75687	5.31188	4.20132	4.06496	5.46415	5.04381	3.93883	3.96949	4.07386	4.11034	3.97528	4.80772	4.84817	3.0835	4.35236	4.00708	4.47135	4.12094	4.10064	3.85028	3.5261	4.62464	4.23954	4.82731	4.66605	4.46435	4.00293	3.64159	3.47714	3.1522	2.8709	3.68118	4.19866	3.8886	3.73517	4.20066	2.72818	3.78227	3.46044	3.99137
590	4.12617	4.32558	4.70516	3.75294	3.65618	5.01437	4.41494	3.22761	3.91741	3.87406	3.62472	3.52067	3.61647	4.00871	3.14587	3.98256	3.29884	3.97955	3.71155	3.68511	3.86583	3.387	4.13602	3.96566	3.86778	3.76215	4.2465	3.0435	3.32859	2.76654	2.60181	2.70317	3.11244	3.53492	3.56342	3.05055	3.52049	2.14793	2.98806	2.92029	3.33909
589	3.97385	4.2881	4.89787	3.68136	3.72723	4.78579	4.53789	3.00037	3.36846	3.81902	3.42442	3.30192	3.17744	3.80999	2.77926	3.70673	3.00178	4.02685	3.0531	3.66755	3.70828	3.17161	4.06304	3.85698	3.36554	3.58436	3.91491	2.81618	3.31289	2.77951	1.81357	2.66369	2.99309	3.24072	3.18816	3.18205	3.28535	1.91048	2.62449	2.75767	3.07395
588	4.09642	4.70573	5.04729	3.58628	3.94804	4.63471	4.45397	2.73628	3.51582	3.84339	3.93018	3.03086	2.84148	3.5934	2.79169	3.30839	3.05465	3.23942	2.99161	3.40733	3.45261	3.14722	3.46728	3.86964	2.95609	3.53195	3.55016	2.52108	3.10511	2.7108	1.81058	2.90671	2.95182	2.53722	3.28453	3.13822	3.11809	2.13583	3.02943	2.90624	3.24881
587	4.02119	4.71529	5.32069	3.67852	3.68632	4.03257	4.2923	2.84983	3.16386	3.89628	3.77996	3.06069	2.56789	3.36984	2.8064	3.37252	2.91063	2.86317	3.22404	3.50482	3.06303	3.2313	3.07479	2.84064	2.87817	2.90576	3.43306	2.34172	2.85255	2.5553	1.93771	2.41659	2.39129	2.52032	2.68382	3.05843	2.99481	1.9385	2.62391	2.98109	2.52647
586	3.95489	4.80933	4.87151	3.96847	4.04644	3.64525	4.0901	2.63936	2.5736	3.95489	3.90422	3.20796	2.30683	3.40609	2.94994	3.24809	2.64958	2.77409	2.9765	3.65883	2.54798	3.11291	2.57072	2.93939	2.45483	3.20125	2.87188	2.12537	2.73174	2.11432	1.86281	2.1839	2.22278	2.07076	2.80255	2.50214	3.28677	1.99128	2.36914	2.51872	2.11758
585	3.9672	4.68857	4.23695	3.74861	3.64533	3.38745	3.53403	1.83503	2.11018	2.87596	3.25442	2.73181	1.38752	2.66942	2.56274	2.7967	2.19072	2.46247	2.26074	2.70366	2.00768	2.50524	2.24684	2.41806	2.28404	3.07324	2.42527	1.42108	2.12761	1.52691	1.02044	1.73595	1.81012	1.33072	2.02608	1.8198	2.45263	1.20952	1.80677	2.20502	1.74845
584	3.71115	4.29958	3.99572	3.54265	3.1041	2.7932	2.66612	1.26302	1.46184	2.42939	2.86116	1.94251	1.00789	2.43024	1.57023	2.04537	1.49115	1.62902	1.94124	2.32842	1.35915	1.73226	1.45577	1.68076	2.02903	1.95248	1.84859	0.499782	1.18796	0.977579	0.254947	1.33711	1.35862	0.535102	1.30501	1.28712	1.85245	0.336959	1.46894	1.45917	1.03223
583	3.54062	3.87284	3.6173	2.91344	2.83947	2.43703	2.05411	1.2888	1.35951	2.06866	2.54415	1.51489	0.561932	1.99426	1.11973	1.24118	1.24116	1.17107	1.80123	1.87397	0.738633	0.966367	1.34342	1.30876	1.80144	1.43346	0.826412	0.419125	0.540907	0.548451	-0.136623	1.17947	0.75411	-0.335595	0.783968	0.51024	1.28372	0.270367	0.851805	0.867437	0.676893
