TITLE	40% R-JS for 3hrs
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2025/11/06
TIME	18:55:10
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  800.0000
LASTX	  300.0000
NPOINTS	     501
FIRSTY	    -1.75164
MAXY	    12.76504
MINY	   -11.62984
XYDATA
Channel 1
779	-0.482659	0.0442692	-0.984342	-1.85984	-2.2875	-2.46025	-3.07548	-3.28443	-2.66058	-3.80231	-1.6344	-4.40743	-4.15892	-3.51395	-3.21772	-3.76662	-2.9834	-3.6445	-3.525
778	-0.751306	0.0393879	-0.874532	-2.33845	-1.97486	-2.40912	-3.07752	-2.99351	-2.78563	-3.66189	-1.5644	-4.1514	-3.98914	-3.49286	-3.27232	-3.99921	-3.10206	-3.29282	-3.72007
777	-0.30885	-0.340089	-1.07873	-1.87313	-2.02316	-2.09853	-3.12849	-2.95867	-2.76668	-3.25828	-1.81006	-4.13468	-3.71181	-3.39852	-3.22334	-3.98127	-3.06956	-3.15737	-3.51913
776	0.217457	0.0405635	-1.16712	-0.937784	-1.62206	-1.90645	-2.89374	-2.87116	-3.1012	-3.08605	-1.6294	-3.87951	-3.34391	-3.07057	-2.87293	-3.9118	-2.87053	-3.05398	-2.97712
775	-0.146365	-0.330288	-0.760748	-1.03264	-1.81129	-1.9904	-3.0052	-2.89512	-3.30996	-3.68502	-2.02329	-3.96023	-4.00215	-3.38554	-3.46048	-4.29679	-2.9506	-3.24324	-3.18105
774	-0.375714	0.23238	-0.98988	-1.11485	-2.20117	-1.7299	-3.3531	-2.88476	-3.58601	-3.32492	-2.37297	-4.13824	-3.70267	-3.24343	-3.06872	-4.3323	-3.02001	-3.87431	-3.27753
773	0.198188	0.563801	-0.0389241	-0.747307	-1.45628	-0.892319	-2.52074	-2.62524	-2.66149	-2.37718	-1.85036	-3.47549	-2.80211	-2.15667	-1.92186	-3.79278	-2.11896	-3.418	-2.39185
772	0.370038	0.106376	-0.652024	-1.4657	-1.84597	-1.06878	-2.4951	-2.77632	-2.80759	-2.64546	-2.14403	-3.59016	-3.02479	-2.80366	-2.79732	-3.86669	-3.05209	-3.53057	-3.07938
771	1.63255	1.2246	0.570274	-0.0687023	-0.813214	-0.214724	-1.53343	-1.90711	-1.96256	-1.70568	-0.971995	-2.41898	-2.05244	-1.89147	-2.19182	-3.04209	-2.31593	-2.6495	-2.49097
770	2.23298	1.44227	1.17868	0.165838	-1.02558	0.518179	-0.519752	-1.65928	-1.55366	-1.28925	-1.19435	-2.11458	-1.99981	-1.59895	-1.97022	-2.37821	-2.20713	-2.13253	-1.97408
769	1.89649	1.18947	1.36605	0.0933858	-1.19678	0.553606	-0.595435	-1.61618	-1.30484	-1.12631	-1.33438	-2.09914	-1.90148	-1.53228	-2.19724	-2.65792	-2.20169	-2.22168	-2.3975
768	1.55957	1.03251	0.588322	-0.573181	-1.19133	0.1975	-0.840161	-1.82898	-1.6257	-1.38794	-1.27265	-2.0969	-2.24279	-1.69189	-2.71413	-2.6437	-2.40239	-2.31735	-2.59247
767	1.17031	0.76009	0.139787	-0.584743	-0.890784	-0.236421	-0.914564	-1.64604	-2.1443	-1.58411	-1.72636	-2.23377	-2.38346	-1.73403	-3.07887	-2.59215	-2.99755	-2.45801	-2.52875
766	0.772481	0.47697	0.0705364	-0.820426	-1.32751	-0.899012	-0.869289	-2.09022	-2.41561	-1.98597	-1.82438	-2.07672	-2.54208	-2.00087	-3.5941	-2.51789	-3.52921	-2.49717	-2.87716
765	0.333804	0.415476	-0.230817	-1.50091	-1.16763	-0.825773	-1.08977	-2.30063	-2.71336	-2.5946	-2.09124	-2.29558	-2.58131	-2.44794	-3.95331	-2.82716	-3.48761	-2.4739	-3.28556
764	-0.145362	-0.0508564	-0.424681	-1.36808	-0.973505	-0.7622	-1.68697	-2.77333	-3.02581	-2.58778	-2.40049	-2.66013	-2.86442	-2.91295	-3.73901	-3.00114	-3.32011	-2.38186	-3.29399
763	-0.503798	-0.638289	-1.03757	-1.81653	-1.08484	-1.18517	-1.96855	-2.85834	-3.30079	-2.70245	-2.85984	-2.54982	-2.94545	-3.3629	-3.56403	-3.22612	-2.96756	-2.42303	-2.95306
762	-0.925388	-1.14956	-1.49585	-2.04813	-1.2377	-1.59354	-2.38739	-2.78894	-3.28915	-3.04382	-2.88651	-2.91832	-2.90097	-3.33795	-3.72766	-3.46803	-2.92711	-2.38444	-3.55193
761	-1.02947	-1.09864	-1.37736	-1.79544	-1.26648	-1.57477	-2.69221	-2.84202	-3.43157	-2.9055	-2.83812	-3.10955	-3.05083	-3.61002	-3.48036	-3.38564	-2.63361	-2.86894	-3.20647
760	-0.516996	-0.309026	-0.449845	-1.55526	-1.18775	-1.52763	-2.78036	-2.99751	-3.44562	-3.14183	-3.01692	-2.84821	-2.94147	-3.44856	-2.68663	-3.25331	-2.36764	-2.49318	-2.80406
759	0.127362	-0.00238872	0.0777887	-1.34203	-1.00876	-0.788603	-2.19365	-3.07564	-2.4597	-2.60904	-2.44874	-2.56851	-2.52038	-3.01746	-1.89523	-2.65451	-2.17703	-1.66471	-2.14995
758	0.201741	-0.181864	-0.180176	-1.11235	-1.36155	-0.561921	-2.39821	-3.18634	-1.76857	-2.57173	-2.28842	-2.46359	-2.7198	-3.10323	-1.98288	-2.90879	-1.48559	-1.84313	-2.03497
757	0.869962	0.262843	0.688775	-0.690959	-0.884695	-0.0427706	-2.18254	-2.64563	-1.69346	-1.7867	-1.70065	-2.42623	-2.42042	-2.8892	-1.78908	-2.34552	-1.23376	-2.04691	-1.61948
756	0.813317	0.440978	0.360645	-0.611367	-0.903225	-0.994783	-2.29091	-2.75354	-2.32375	-1.88488	-2.07361	-2.33206	-2.7208	-2.75843	-2.37478	-2.49185	-1.63841	-2.37461	-2.17842
755	1.25627	1.04779	1.20392	-0.824933	-0.336331	-0.853523	-1.97281	-2.75798	-2.00218	-1.51776	-1.87093	-2.43879	-2.44593	-2.68019	-2.20986	-2.06022	-1.94112	-2.39211	-2.10484
754	1.3501	1.15699	1.62659	-0.19716	0.630687	-0.275517	-1.69588	-2.58144	-1.62671	-1.1577	-1.62912	-2.10723	-2.06313	-2.09151	-2.1383	-1.68829	-1.69821	-2.17554	-1.65123
753	1.10258	0.988095	1.35872	-0.980153	0.578172	-0.590952	-1.77887	-2.8232	-2.09813	-1.54943	-1.45477	-2.18047	-2.05226	-2.2178	-2.20626	-2.10748	-1.93363	-1.83747	-1.8855
