TITLE	10% R-JS for 6 hrs
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2025/11/19
TIME	18:42:04
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  900.0000
LASTX	  300.0000
NPOINTS	     601
FIRSTY	     8.51568
MAXY	    14.14348
MINY	   -12.92692
XYDATA
Channel 1
379	-0.20798	0.0522635	0.321787	0.138765	-0.338471	0.436794	0.917993	1.93961	1.5681	0.622398	1.48064	1.61751	1.26143	1.03413	0.61956	0.809078	0.627938	1.01892	0.764111	1.32768	0.824268	0.888541	0.798464	0.189784	0.577333	1.3842	1.09523	0.775834	1.11881	0.891886	0.838866	1.52407	1.07248	0.958118	0.757599	0.828209	0.940635
378	-0.248325	-0.244641	0.392028	0.276441	-0.418949	0.457773	0.786336	1.8011	1.47663	0.732543	1.46843	1.41329	1.30043	1.30857	0.524839	0.839101	0.60657	1.01118	0.893509	1.23505	0.822361	0.844713	0.684799	0.326814	0.434934	1.2533	0.72914	0.935611	0.785236	0.84615	0.767093	1.39021	1.07713	0.99364	0.640247	0.816983	1.07549
377	-0.362084	-0.196181	0.425929	0.0890911	-0.121762	0.387908	0.794664	1.59133	1.32209	0.800031	1.63453	1.07521	1.387	1.19342	0.57671	0.795014	0.775812	0.991536	0.988771	1.09161	0.648923	0.7032	0.52942	0.612996	0.434629	1.20165	0.469727	0.901463	0.597128	0.721503	0.659683	1.15515	0.995008	0.996689	0.567531	0.629888	0.941557
376	-0.425257	-0.0956185	0.492549	0.125229	0.0610568	0.328947	0.732192	1.59316	1.50979	0.74424	1.56006	0.945416	1.4571	1.28535	0.723835	0.745729	0.618086	1.18474	1.04874	0.783512	0.620608	0.895019	0.408297	0.821807	0.421535	0.843871	0.39007	0.637732	0.483993	0.580597	0.511387	1.1759	0.970593	0.810619	0.400723	0.349361	0.907896
375	-0.483853	-0.185187	0.48266	0.0336994	-0.00188787	0.340891	0.607067	1.23741	1.28063	0.619214	1.41869	0.85239	1.15697	1.16019	0.552099	0.658669	0.652797	1.07205	0.543341	0.5616	0.52414	0.658313	0.374646	0.571534	0.119299	0.533399	0.168854	0.497495	0.161648	0.553116	0.0130691	0.877895	0.644366	0.578654	0.127422	0.252001	0.633345
374	-0.707721	-0.2736	0.662168	-0.0903286	-0.229855	-0.00123283	0.287046	1.24817	0.98952	0.484788	1.14859	0.485201	0.628675	0.725596	0.361182	0.505584	0.383849	0.725296	0.181529	0.212656	0.165297	0.351798	-0.017701	0.308453	-0.176527	0.292641	-0.10979	0.249426	-0.0783211	0.239158	-0.0814672	0.562885	0.444971	-0.0221763	-0.0285503	0.00853612	0.454562
373	-1.11218	-0.262681	0.73466	-0.00374824	0.0282639	0.0629452	0.189597	1.29584	0.985277	0.573496	0.704584	0.33736	0.469118	0.668361	0.127957	0.750524	0.0972317	0.612006	0.011285	0.0646378	0.0876478	0.315726	-0.144947	0.17892	-0.16678	0.00457665	-0.154351	-0.0293456	-0.118243	0.087432	-0.0881919	0.210433	0.261947	-0.0461338	-0.287279	-0.122381	0.142497
372	-0.765872	-0.176964	0.702596	0.0225379	0.0557176	0.339551	0.318351	1.26336	1.10881	0.775055	0.438597	0.173361	0.418427	0.763414	0.285333	0.62653	0.211331	0.452719	0.0309259	-0.164498	-0.00882368	0.20719	-0.197313	0.12019	-0.213539	0.22796	-0.0601125	0.0937387	-0.168606	0.300958	-0.110043	-0.179145	0.392867	0.104869	-0.442969	0.0322543	0.225365
371	-0.835493	-0.0854512	0.552395	-0.0528186	0.411254	0.437988	0.355252	1.37288	1.13649	0.829143	0.450343	0.313215	0.513567	0.790443	0.0505966	0.411585	0.261784	0.502084	0.076965	-0.261825	-0.0325903	0.117642	-0.362298	0.112937	-0.164564	-0.0299064	-0.0308617	0.267401	-0.211446	0.397979	-0.01769	-0.439702	0.133661	-0.0693919	-0.451805	-0.015249	0.206879
370	-0.347628	0.204743	0.615481	0.145986	0.601181	0.577812	0.639938	1.7278	1.33118	1.00348	0.738039	0.452412	0.621187	0.947909	0.337014	0.514172	0.366224	0.701082	0.207012	-0.163059	-0.0209804	0.402723	-0.261043	0.166914	0.0818511	-0.118583	0.429971	0.306941	0.0618947	0.398347	0.0600071	-0.395328	0.186314	-0.171968	-0.216818	0.111834	0.141342
369	0.00753685	0.325752	0.486032	0.202524	0.653441	0.504518	0.707595	1.80893	1.45294	0.915736	0.448388	0.400498	0.326543	0.629198	0.445515	0.538033	0.220262	0.466515	-0.112137	-0.271181	-0.162787	0.125999	-0.332389	-0.0969389	-0.0597935	-0.12852	0.218002	0.136583	0.0962174	0.0511016	0.0660444	-0.561847	-0.0899734	-0.150594	-0.31455	-0.174504	-0.0689147
368	0.0842779	0.523486	1.00696	0.243846	0.551813	0.559694	0.768814	1.6846	1.10662	0.859466	0.452603	0.448134	0.285984	0.53745	0.350905	0.499696	0.11866	0.267346	-0.356511	-0.256514	-0.161596	-0.0101473	-0.468303	-0.209821	-0.22674	-0.264463	0.201146	0.258765	0.0355279	-0.109959	-0.0843657	-0.715292	-0.488269	-0.338372	-0.102867	-0.043168	0.0144151
367	-0.221581	0.329933	1.01998	0.403732	0.571017	0.322899	0.676331	1.46963	0.918945	0.823281	0.409626	0.395224	0.122542	0.368711	0.267916	0.450909	-0.0169794	0.0755261	-0.365228	-0.391278	-0.376321	0.085971	-0.614099	-0.521146	-0.272617	-0.329696	-0.024721	0.179068	-0.101439	-0.276861	-0.0593145	-0.613532	-0.676458	-0.386939	-0.135488	-0.136628	-0.0247523
366	0.552203	0.793137	0.800871	0.646276	0.691068	0.522285	0.678495	1.47039	0.968792	0.724	0.473788	0.408222	0.357123	0.446958	0.298785	0.326261	-0.0794714	0.162117	-0.306627	-0.357065	-0.173344	0.0973726	-0.430604	-0.426345	-0.462729	-0.436981	-0.111552	0.243313	-0.167417	-0.336226	-0.251252	-0.813656	-0.742773	-0.435475	-0.215135	-0.333146	0.0832986
365	0.569984	0.608799	0.450029	0.644528	0.597777	0.656325	0.788045	1.38738	1.21416	0.627125	0.298092	0.441727	0.374758	0.485064	0.519389	0.167324	-0.207744	0.00981651	-0.29171	-0.302965	-0.299559	0.392883	-0.285662	-0.51075	-0.602543	-0.426345	-0.0315896	0.35634	-0.24933	-0.423973	-0.31304	-0.648826	-0.397183	-0.650772	-0.359935	-0.476947	-0.00118007
364	0.398663	0.598846	0.605334	0.90083	0.869889	0.692967	0.606055	1.47799	1.27586	0.644076	0.404339	0.477179	0.48776	0.217492	0.327331	0.0684683	-0.279517	0.184359	-0.0437303	-0.246226	-0.243361	0.381501	-0.22043	-0.510847	-0.726	-0.606443	-0.216253	0.174295	-0.329875	-0.556377	-0.40293	-0.554548	-0.426524	-0.647257	-0.122441	-0.658147	-0.0150797
363	0.849321	1.09114	0.79285	1.3041	0.948616	0.845865	0.603008	1.42035	1.25811	0.650459	0.555741	0.544138	0.330795	-0.0866549	0.278575	0.213246	-0.3974	0.161057	-0.0160507	-0.0871293	-0.38769	0.285881	-0.166529	-0.567828	-0.75835	-0.435603	-0.390062	-0.0424645	-0.160226	-0.748281	-0.684094	-0.465435	-0.322605	-0.387925	-0.0345853	-0.665128	-0.069649
362	0.265925	1.277	1.64191	1.45567	1.14705	1.10141	0.437275	1.24165	1.29941	0.680132	0.381687	0.34219	0.243292	-0.00713917	0.262784	0.307344	-0.464452	0.0660113	0.0823712	-0.119831	-0.339035	0.117704	-0.246218	-0.48737	-0.903021	-0.366757	-0.541266	-0.0833114	-0.365879	-0.857994	-0.719715	-0.237083	-0.18565	-0.364488	-0.144657	-0.751194	-0.239656
361	0.642747	1.58364	2.05764	2.03793	1.10285	1.04303	0.448732	1.2257	1.36573	0.607153	0.288924	0.408037	0.339971	0.129212	0.0487639	0.33035	-0.602655	0.0911912	0.269144	-0.0914586	-0.43971	0.182786	-0.39953	-0.376004	-0.954891	-0.370309	-0.602994	-0.0943769	-0.378854	-0.673767	-0.768519	-0.219263	-0.126542	-0.373447	0.0378383	-0.911488	-0.263774
360	0.617027	1.60557	1.54936	2.17954	0.79309	1.10483	0.135831	0.973874	1.11368	0.381132	0.174958	0.214054	0.0485408	-0.164753	-0.314328	-0.0156049	-0.93871	-0.0819155	-0.0122966	-0.208145	-0.743603	-0.2733	-0.669965	-0.515347	-1.02367	-0.556259	-0.864849	-0.449005	-0.473134	-0.844776	-1.1208	-0.524695	-0.204155	-0.774182	-0.202437	-1.16285	-0.562635
359	0.394798	2.099	0.783125	1.93799	0.690303	1.19532	0.317486	1.13324	1.25932	0.532492	0.28452	0.209586	-0.0790084	0.108538	-0.428109	-0.192626	-0.827742	-0.132343	-0.122919	-0.372111	-0.755783	-0.420617	-0.713045	-0.577049	-1.11914	-0.326068	-0.759666	-0.471278	-0.21494	-0.761339	-1.0328	-0.638914	0.0867535	-0.708037	-0.276816	-1.01253	-0.689049
358	2.0204	1.42295	1.3774	1.56661	0.884181	1.01098	0.0395011	0.83951	1.17104	0.341406	0.0841375	0.0267216	-0.192984	-0.273981	-0.749662	-0.349371	-0.863441	-0.274592	-0.216777	-0.658377	-0.826309	-0.633466	-1.02319	-0.787597	-1.36491	-0.5242	-0.963987	-0.747896	-0.499949	-0.821636	-1.24056	-0.69629	-0.302069	-0.881333	-0.492279	-1.03221	-1.15814
357	0.801601	-0.464776	1.11589	0.829487	1.22843	0.988841	0.162772	0.592664	0.983445	0.288119	0.0738948	-0.0759394	-0.280274	-0.20707	-0.662934	-0.363968	-0.817414	-0.342651	-0.192563	-0.751925	-0.800102	-0.913149	-1.37079	-0.585312	-1.0462	-0.338043	-1.09482	-0.898766	-0.28342	-0.841618	-1.36426	-0.703307	-0.364095	-0.75262	-0.636896	-0.934837	-1.3119
356	-1.41831	-3.90005	1.87296	0.733681	0.659957	0.979804	0.0454793	0.242523	0.751488	0.290792	0.14398	-0.0757098	-0.380968	-0.189548	-0.998321	-0.503536	-0.799455	-0.562613	-0.326884	-0.804229	-1.03515	-1.10294	-1.47863	-0.558303	-1.11221	-0.465776	-1.32664	-0.993218	-0.468798	-1.31018	-1.15961	-0.881776	-0.556496	-1.08902	-0.563845	-0.986809	-1.34574
355	-1.19346	-3.7531	0.71035	1.29079	0.278324	0.648339	0.109146	0.0868925	0.518213	0.27212	-0.147291	-0.24849	-0.649109	-0.33006	-1.20087	-0.756779	-0.948479	-0.902178	-0.518844	-1.16692	-1.05822	-1.28468	-1.59867	-0.682979	-1.1344	-0.795501	-1.51807	-1.28751	-0.850132	-1.36338	-1.32987	-1.2367	-0.742058	-1.42647	-0.96143	-0.958186	-1.73004
354	-1.66543	-3.43849	-0.0333752	2.40784	0.146629	0.544232	0.178262	0.0614985	0.0950564	0.0776594	-0.494036	-0.548886	-0.749148	-0.509302	-1.2808	-1.02375	-1.03672	-0.99425	-0.838271	-1.34924	-1.21956	-1.20575	-1.69114	-0.795111	-1.34354	-1.01608	-1.52763	-1.27876	-1.01921	-1.53247	-1.43283	-1.56755	-0.888709	-1.50837	-1.03766	-1.33776	-1.78186
353	-4.89907	-3.48128	1.40843	1.22484	0.229861	0.271603	-0.100316	-0.232393	-0.410938	-0.0275164	-1.06077	-0.777222	-1.02448	-0.999186	-1.84112	-1.40769	-1.45294	-1.48995	-1.19694	-1.806	-1.54787	-1.63147	-1.96348	-1.16116	-1.58617	-1.59837	-1.91276	-1.51316	-1.49545	-1.68606	-1.91037	-1.89751	-1.44762	-1.74846	-1.54079	-1.41249	-2.00195
352	-5.90524	-3.33103	1.55736	0.1615	0.204547	0.137856	-0.343292	-0.150111	-0.28402	-0.0975044	-0.954311	-0.613303	-1.0935	-0.934265	-2.09144	-1.27992	-1.47189	-1.60996	-1.13424	-1.99999	-1.69517	-1.74371	-1.89987	-1.22773	-1.78572	-1.62246	-1.72127	-1.74066	-1.55506	-1.71296	-1.8682	-1.9373	-1.45326	-1.70085	-1.70297	-1.40798	-2.10182
351	-4.56459	-2.99675	2.77408	0.122753	0.675974	0.111739	-0.403685	-0.465438	-0.390338	-0.271598	-1.1123	-0.727821	-1.30815	-0.871729	-2.18339	-1.16795	-1.44763	-1.69277	-1.20885	-2.00984	-1.69423	-1.48949	-2.13297	-1.40063	-1.78238	-1.92923	-1.93282	-1.82499	-1.75131	-1.82579	-1.91529	-1.92871	-2.0257	-2.03799	-1.78032	-1.29257	-2.23729
350	-4.22136	-3.06184	5.04413	-0.0601553	1.76601	0.295511	-0.404896	-0.717523	-0.436834	-0.222805	-1.37771	-0.892717	-1.42107	-1.06167	-2.21498	-1.48689	-1.78803	-2.02999	-1.40292	-1.9693	-1.91101	-1.82607	-2.01365	-1.49781	-1.70821	-2.11648	-2.05094	-1.96934	-2.18411	-2.23409	-1.98179	-2.0961	-2.22099	-2.21775	-1.91835	-1.5139	-2.27747
349	-6.66495	3.37237	5.46694	-1.51257	1.40326	0.389388	-0.486808	-0.753247	-0.769782	-0.27216	-1.50953	-0.988575	-1.61042	-1.21337	-2.34636	-1.515	-1.80887	-2.00108	-1.51117	-1.91428	-2.05796	-1.90309	-1.93034	-1.63679	-1.84689	-2.37611	-1.95189	-2.26837	-2.26076	-2.51636	-1.8998	-2.2586	-2.17872	-2.56827	-2.0018	-1.67929	-2.20232
348	-1.67467	2.52196	9.55396	2.20949	2.1151	0.408707	-0.252878	-0.735439	-0.652882	-0.296694	-1.52813	-0.965014	-1.72442	-1.54978	-2.2643	-1.42664	-1.96179	-2.35729	-1.72723	-2.17679	-1.88351	-1.83938	-1.93797	-1.7319	-1.90192	-2.57186	-1.95764	-2.53214	-2.39923	-2.39983	-1.91443	-2.27716	-2.45329	-2.71128	-2.12399	-1.89553	-2.12391
347	4.00249	5.34059	7.55826	3.14734	2.41116	0.296824	-0.715661	-0.97113	-0.794305	-0.646104	-1.94828	-1.19245	-1.83102	-1.61801	-2.2023	-1.77365	-2.3128	-2.40438	-2.04471	-2.28782	-2.06215	-2.08988	-2.04445	-2.11819	-2.30991	-2.7449	-2.15504	-2.76797	-2.42976	-2.60222	-2.20439	-2.66503	-2.68576	-2.97747	-2.57245	-2.01446	-2.24762
346	5.44278	5.20583	6.44863	3.50228	2.64879	0.254029	-0.82249	-1.02746	-1.13042	-0.945047	-2.33449	-1.4321	-2.07667	-1.62605	-2.42699	-1.99433	-2.42885	-2.58425	-2.14904	-2.51462	-2.26139	-2.20038	-2.27131	-2.52023	-2.63134	-2.95928	-2.44381	-3.07872	-2.89096	-2.88296	-2.31023	-2.78832	-3.00452	-3.37715	-2.85277	-2.4003	-2.54657
345	4.00145	0.443021	7.44534	4.00792	2.91868	0.136617	-0.840132	-1.32859	-1.21904	-0.989915	-2.24921	-1.67912	-2.37082	-1.98652	-2.61801	-2.36271	-2.63324	-2.81467	-2.63585	-2.63376	-2.71812	-2.78924	-2.68926	-2.67455	-2.85834	-3.20086	-2.61953	-3.36108	-3.15886	-3.30458	-2.53753	-3.01845	-3.10748	-3.91404	-3.08198	-2.76407	-2.8533
344	4.96282	8.314	9.9727	1.02571	1.61284	0.472977	-0.825154	-1.04975	-1.34908	-1.08995	-2.25338	-1.79665	-2.34477	-2.25435	-2.46832	-2.63618	-2.68244	-2.91345	-2.65108	-2.78378	-2.70762	-2.65562	-2.88094	-2.72729	-2.85758	-2.95455	-2.60127	-3.49773	-3.48069	-3.30829	-2.62324	-2.76955	-3.11067	-3.77237	-3.06519	-2.95187	-2.91794
343	0.907373	7.28946	4.65888	0.5085	3.10095	0.591633	-0.913988	-0.921203	-1.47541	-1.33377	-2.39029	-1.90894	-2.56182	-2.58626	-2.61573	-3.00892	-2.9439	-3.05424	-2.92604	-3.14036	-3.02126	-3.02169	-3.14952	-2.88585	-3.17155	-3.08777	-2.64239	-3.41822	-3.70366	-3.37871	-2.77528	-2.95147	-3.1746	-3.53291	-3.22612	-3.1551	-3.11185
342	6.3989	8.98351	4.65888	-2.80017	3.45829	0.649258	-1.04479	-0.810564	-1.73253	-1.31683	-2.38414	-2.08685	-2.61424	-2.82422	-2.69178	-3.17453	-2.89345	-3.17965	-3.04113	-3.26427	-3.45421	-3.09341	-3.49441	-3.06363	-3.15371	-3.17068	-2.78849	-3.49806	-3.7331	-3.32388	-3.05134	-2.8976	-3.39322	-3.5676	-3.17442	-3.26159	-3.26883
341	10.9417	4.7449	6.02833	-6.15272	4.47942	0.465293	-0.949862	-0.89057	-1.90233	-1.63983	-2.35446	-2.14745	-2.92407	-3.02186	-3.1142	-3.58897	-3.04232	-3.33412	-3.38803	-3.53966	-3.85528	-3.34736	-3.75559	-3.57835	-3.54585	-3.48562	-3.25512	-3.78287	-3.88848	-3.56473	-3.45268	-3.26912	-3.51213	-3.67615	-3.52899	-3.47342	-3.70316
340	12.0388	1.39639	2.1249	-6.80565	2.05895	0.462525	-1.06185	-1.01437	-2.03349	-1.95878	-2.41109	-2.43163	-3.08087	-3.20267	-3.13279	-3.83539	-3.2997	-3.35113	-3.58754	-3.75305	-4.34433	-3.9106	-3.85469	-3.73648	-3.84365	-3.55566	-3.43683	-3.95551	-4.08626	-3.74229	-3.8091	-3.42334	-3.42811	-3.69365	-3.83082	-3.50534	-3.7562
339	5.17841	-2.50763	-1.57488	-12.137	1.50904	0.464239	-1.07446	-1.24969	-2.30103	-2.82	-2.66865	-2.61951	-3.61018	-3.53568	-3.68846	-4.2386	-3.52415	-3.59764	-3.9445	-4.00448	-4.79491	-4.28287	-4.29743	-3.85305	-3.83893	-3.97489	-4.00653	-4.32994	-4.57719	-4.15618	-4.33673	-3.51837	-4.00571	-4.18329	-4.17958	-3.90941	-4.11411
338	-2.68249	-3.9875	1.48332	-14.5814	-0.233965	0.640391	-1.19984	-1.41694	-2.44547	-3.09379	-2.80999	-2.50754	-3.7001	-4.07581	-3.71121	-4.56953	-4.02377	-3.75709	-4.28153	-4.26707	-4.85818	-4.51312	-4.72748	-4.01186	-3.8843	-4.25987	-4.08522	-4.60175	-4.63481	-4.34922	-4.49202	-3.85101	-4.1611	-4.33772	-4.32634	-3.90115	-4.31926
337	-0.876512	0.443469	-0.116729	-15.5371	0.420969	0.303804	-1.43553	-1.68493	-2.66323	-3.47445	-3.09116	-2.64875	-3.95477	-4.25276	-4.05808	-4.89945	-4.62511	-4.39328	-4.60291	-4.46729	-5.19019	-4.68318	-4.90811	-4.33295	-4.19547	-4.77335	-4.46437	-5.01613	-4.85264	-4.85057	-4.51154	-4.41047	-4.62115	-4.49889	-4.22505	-4.03482	-4.50687
336	-3.46583	-5.45134	-0.983046	-17.4339	4.16001	0.0569993	-1.67363	-2.09826	-2.89093	-3.77456	-3.49501	-2.91892	-4.23061	-4.53772	-4.3837	-5.29319	-4.82658	-4.62585	-4.9234	-4.80776	-5.50663	-5.00259	-5.07516	-4.56989	-4.61774	-5.3427	-4.81986	-5.37232	-4.81828	-5.40191	-4.83136	-4.76227	-5.22719	-4.86456	-4.64499	-4.14944	-4.84249
335	1.35288	-11.4339	1.0407	-14.4368	-3.13029	-0.0340365	-1.59604	-2.42054	-3.00698	-3.94307	-3.64362	-3.43512	-4.53539	-4.72908	-4.56371	-5.46977	-4.75243	-4.87488	-4.96626	-4.84716	-5.82451	-5.25657	-5.17539	-4.89581	-4.85462	-5.78699	-5.14056	-5.60296	-4.73854	-5.60368	-5.1743	-5.29892	-5.23349	-5.35375	-5.05313	-4.41368	-5.04328
334	-1.268	-15.9551	6.83454	-11.5577	-0.843718	0.110154	-1.81214	-2.85015	-3.32988	-4.29454	-3.97755	-4.03046	-4.72827	-5.14851	-4.9584	-5.79071	-5.19609	-5.24124	-5.44184	-5.28844	-6.048	-5.53021	-5.45665	-5.20574	-5.34701	-6.22409	-5.33103	-6.2573	-5.42988	-6.06148	-5.62755	-5.57994	-5.53579	-5.86757	-5.78704	-5.00312	-5.15358
333	-10.8094	-11.0644	2.33782	-11.1894	1.43111	0.24635	-2.03473	-3.06038	-3.63894	-4.55061	-4.40762	-4.57436	-4.93066	-5.6414	-5.25147	-6.02694	-5.77804	-5.40052	-5.66941	-5.71833	-5.94636	-5.77814	-5.74802	-5.35705	-5.66347	-6.41696	-5.68477	-6.46581	-5.87315	-6.46546	-5.90483	-6.00676	-5.94827	-6.32458	-6.34453	-5.38571	-5.20046
332	-11.8589	-8.39438	1.14608	-14.2516	-0.445534	0.21689	-2.27356	-3.3686	-4.02168	-4.84793	-4.98082	-4.99894	-5.44068	-6.20702	-5.96248	-6.60004	-6.43035	-5.68498	-6.13325	-6.14051	-6.43013	-6.24547	-6.20695	-5.76421	-6.06593	-6.74487	-6.00624	-6.76153	-6.45895	-6.62843	-6.4813	-6.51914	-6.35548	-6.71866	-6.66878	-5.72588	-5.78322
331	-12.9269	-2.67753	2.75328	-9.46966	1.18313	0.139101	-2.27166	-3.39627	-4.42689	-4.40339	-5.1181	-5.35083	-5.65054	-6.64448	-6.17433	-6.93714	-6.60657	-6.14341	-6.52146	-6.49725	-6.82639	-6.78161	-6.50286	-5.98123	-6.70486	-6.88716	-6.25065	-6.78193	-6.79097	-6.94697	-6.57045	-6.94913	-6.6796	-6.75528	-6.72751	-6.26199	-6.52396
330	-7.7309	-3.85677	5.95505	-4.78663	-2.73024	0.208233	-2.56922	-3.72513	-4.67086	-4.27693	-5.45394	-5.9656	-6.20365	-6.6939	-6.80537	-6.89831	-6.79429	-6.51161	-6.88871	-6.80478	-7.03984	-7.10822	-6.52114	-6.42354	-7.07846	-7.36981	-6.74357	-7.28112	-6.96274	-7.33262	-6.94259	-7.30625	-6.94931	-7.03105	-7.00564	-6.62636	-6.76801
329	0.343597	-7.6022	3.20545	-3.20386	-3.2257	0.287798	-2.63212	-4.38566	-5.14382	-5.04306	-6.05417	-6.80492	-6.70807	-7.13364	-7.36185	-7.36101	-7.2075	-6.94951	-7.28836	-7.30461	-7.48259	-7.51644	-6.70569	-6.75103	-7.65279	-7.79733	-7.276	-7.62469	-7.53465	-7.85942	-7.74748	-7.56669	-7.23749	-7.2571	-7.57626	-7.33352	-7.19057
328	-0.62955	-6.20743	3.3082	-2.76698	-5.06967	0.490526	-2.70079	-4.73799	-5.53868	-5.34892	-6.78054	-7.39328	-7.28889	-7.56006	-7.743	-7.57626	-7.60008	-7.25288	-7.58727	-7.67611	-7.82134	-7.99569	-7.40745	-7.42725	-7.97431	-8.12671	-7.41928	-7.71043	-7.68611	-8.18445	-8.2635	-7.79625	-7.65881	-7.59482	-8.01885	-7.74499	-7.46094
327	-1.55013	-4.20039	-0.608389	-4.30609	-8.38752	0.642295	-3.01289	-5.27131	-6.11304	-5.97537	-7.24435	-7.71519	-7.8323	-8.09949	-8.30982	-8.01325	-8.37717	-7.8156	-8.14601	-8.28328	-8.25072	-8.46477	-7.99142	-8.08039	-8.27258	-8.44847	-8.05364	-8.49395	-8.41611	-8.88569	-8.64207	-8.38905	-8.18785	-8.03944	-8.51003	-8.27513	-7.89682
326	0.367757	1.06139	4.97662	-9.71689	-5.48372	0.462015	-3.57224	-5.58281	-6.37504	-6.38172	-7.54497	-8.16026	-8.3259	-8.45151	-9.01047	-8.50725	-8.58055	-7.99114	-8.7971	-8.66664	-8.37545	-9.00938	-8.31265	-8.51146	-8.54726	-8.96331	-8.62898	-8.87733	-9.03889	-9.1957	-8.81991	-8.92533	-8.66251	-8.35963	-8.50921	-8.38123	-8.35104
325	-0.629445	-1.10498	-1.05792	-4.53297	-5.37027	0.5574	-3.75327	-5.958	-6.32056	-6.70909	-7.98872	-8.50483	-8.41467	-8.82782	-9.05347	-8.92774	-8.72593	-8.37955	-9.14517	-8.93587	-8.75721	-9.49802	-8.75673	-8.81446	-8.91922	-9.07368	-8.89273	-9.02395	-8.9818	-9.49746	-8.97077	-9.09643	-8.93549	-8.51441	-8.53121	-8.38911	-8.68443
324	1.34238	2.1205	-3.28664	0.605772	-12.2066	0.699706	-3.7854	-6.45698	-6.49932	-7.03266	-8.24	-8.71788	-8.85098	-8.81743	-9.27111	-9.08716	-8.8403	-8.85509	-9.32215	-8.98128	-9.05402	-9.86364	-9.16958	-9.07494	-9.46966	-9.45649	-9.18941	-9.45289	-8.97119	-10.1073	-9.18118	-9.39104	-9.04711	-8.73433	-8.88067	-8.55074	-8.77868
323	4.52916	1.28524	-3.59341	-2.09234	-10.0306	0.849381	-4.14338	-6.90805	-6.89952	-7.63403	-8.92762	-9.31613	-9.42833	-9.19596	-9.87319	-9.65594	-9.58202	-9.11494	-9.81977	-9.24674	-9.28974	-9.91272	-9.72902	-9.77235	-9.85374	-10.0534	-9.7511	-10.0463	-9.41451	-10.5158	-9.53964	-9.66006	-9.72907	-9.19575	-9.39541	-9.04069	-8.92334
322	6.13214	0.980208	-7.19715	-1.25398	-8.3244	0.900611	-4.56461	-7.20829	-7.47304	-8.48756	-9.47657	-9.50036	-9.6659	-9.79964	-10.2191	-10.4397	-10.0113	-9.7547	-10.3672	-10.0494	-9.66449	-10.3485	-10.3652	-10.3262	-10.2514	-10.4846	-10.3226	-10.4056	-10.1129	-10.6915	-10.0058	-10.0189	-10.238	-9.68723	-9.88474	-9.41671	-9.19878
321	4.33181	3.22665	-7.40002	-2.93855	-4.51266	1.0926	-4.98907	-7.44895	-7.96237	-8.67258	-9.80238	-9.85947	-9.96939	-10.2804	-10.3604	-10.8138	-10.3593	-10.0406	-10.8449	-10.3935	-10.1293	-11.071	-10.7079	-10.6549	-10.7267	-10.6157	-10.8407	-10.8513	-10.5835	-10.8391	-10.3855	-10.5001	-10.7325	-10.2407	-10.0848	-10.0477	-9.53917
320	3.14274	1.0589	-7.35723	-7.08907	-6.48529	1.34663	-5.46049	-7.42502	-8.13898	-9.09904	-9.93359	-10.146	-10.1555	-10.6866	-10.6421	-11.2164	-10.8099	-10.3545	-11.2354	-10.8307	-10.6677	-11.1931	-10.9895	-10.8542	-11.0537	-10.7079	-11.2456	-11.3723	-11.0637	-11.2011	-10.7607	-10.9709	-11.0068	-10.4941	-10.3762	-10.1566	-9.73858
319	5.33156	-0.174415	-8.19244	-8.86336	-0.779971	1.45093	-5.49248	-7.86018	-8.42706	-9.7217	-10.3452	-10.5018	-10.5935	-10.8835	-10.7976	-11.5149	-11.138	-10.8002	-11.6443	-11.1211	-10.9439	-11.7589	-11.2924	-11.4299	-11.4578	-11.2885	-11.6508	-11.9311	-11.7153	-11.4919	-11.286	-11.6294	-11.3645	-10.9143	-10.9198	-10.5697	-10.3387
318	7.9973	-1.27836	-8.06273	-14.5645	-0.85385	1.46808	-5.58822	-8.41224	-9.08036	-10.2911	-10.889	-10.916	-11.1604	-11.4773	-11.472	-12.1896	-11.6307	-11.3214	-12.1701	-11.7003	-11.3269	-12.3421	-11.9797	-11.9993	-11.7966	-11.8954	-11.8861	-12.3435	-12.0878	-12.0806	-11.7951	-11.9908	-11.9962	-11.5485	-11.3916	-10.9999	-10.7985
317	7.27592	-2.52457	-5.11109	-13.3582	-0.934874	1.49981	-5.62016	-8.81349	-9.76984	-11.0033	-11.2549	-11.4429	-11.7249	-11.9626	-11.9405	-12.982	-12.8541	-12.0069	-12.9742	-12.3646	-12.1369	-12.7929	-12.4545	-12.1524	-12.388	-12.5204	-12.7223	-12.8963	-12.6967	-12.7512	-12.6021	-12.5938	-12.4464	-11.9351	-12.0352	-11.8583	-11.23
